"","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"126","Jordan Crawford","SG",22,"WAS",26,867,12.6,0.462,0.239,0.184,2.8,7.5,5.1,20.5,2.1,0.3,12.9,26.8,NA,-0.6,0.3,-0.3,-0.014,NA,-0.8,-2.4,-3.2,-0.3
"127","Dante Cunningham","PF",23,"POR",56,1108,9.5,0.457,0.014,0.155,7.7,13.4,10.4,4.3,1.9,2.4,9.6,14.5,NA,0.1,1.2,1.3,0.057,NA,-3.5,1,-2.5,-0.1
"128","Dante Cunningham","PF",23,"CHA",22,529,13.1,0.525,0.05,0.094,5.2,15,10.1,4.5,1.5,1.7,8.7,18.3,NA,0.2,0.5,0.7,0.065,NA,-2.6,-0.6,-3.2,-0.2
"129","Stephen Curry","PG",22,"GSW",74,2489,19.4,0.595,0.325,0.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,NA,5.4,1.3,6.6,0.128,NA,3.5,-1.6,1.9,2.4
"130","Samuel Dalembert","C",29,"SAC",80,1938,14.1,0.509,0.004,0.261,12.1,26.9,19.3,5.3,0.9,4.3,17.3,17.1,NA,0.4,2.5,2.9,0.072,NA,-3.6,1.6,-2,0
"131","Erick Dampier","C",35,"MIA",51,815,9.7,0.591,0.011,0.494,8.2,17.1,12.9,3.8,0.9,4.5,22.8,8.1,NA,0.5,1.4,1.9,0.109,NA,-2.8,3,0.3,0.5
"132","Antonio Daniels","PG",35,"PHI",4,35,6.7,0.51,0.4,0.4,0,16.5,8.2,7.9,0,0,14.5,9.1,NA,0,0,0,0.044,NA,-4.9,-1.1,-6,0
"133","Marquis Daniels","SF",30,"BOS",49,938,11.7,0.527,0.091,0.246,3.3,11,7.4,10.6,2.2,1.8,12.9,15.1,NA,0.3,1.7,2,0.103,NA,-2.3,2.6,0.3,0.6
"134","Baron Davis","PG",31,"LAC",43,1269,16.3,0.492,0.295,0.202,2.7,8.3,5.5,39.9,2.5,1.4,16,23.5,NA,1,1.1,2.1,0.079,NA,1.5,-1.1,0.4,0.8
"135","Baron Davis","PG",31,"CLE",15,380,19.3,0.548,0.489,0.152,1.8,9.3,5.4,45.4,2.2,1.2,17,27.3,NA,0.5,0.2,0.7,0.086,NA,4.5,-2.8,1.7,0.4
"136","Ed Davis","PF",21,"TOR",65,1602,15.8,0.583,0,0.343,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,NA,2.9,1.1,4,0.119,NA,-0.1,0.5,0.3,0.9
"137","Glen Davis","C",25,"BOS",78,2298,12.8,0.499,0.019,0.331,5.7,16.4,11.4,6.6,1.8,1,8.5,20.9,NA,0.6,4.3,4.9,0.102,NA,-2.8,1.4,-1.4,0.3
"138","Austin Daye","SF",22,"DET",72,1446,13,0.518,0.365,0.229,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,NA,1.2,0.9,2.1,0.07,NA,-0.6,-0.7,-1.3,0.3
"139","Carlos Delfino","SF",28,"MIL",49,1590,13.1,0.517,0.554,0.146,1.7,13.2,7.3,12.1,2.6,0.4,9.5,17.7,NA,0.9,2.6,3.5,0.105,NA,0.5,1.5,2.1,1.6
"140","Luol Deng","SF",25,"CHI",82,3208,15.5,0.549,0.288,0.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,NA,4.7,5.2,9.9,0.149,NA,1.2,1,2.2,3.4
"141","DeMar DeRozan","SG",21,"TOR",82,2851,14.5,0.53,0.045,0.348,3,10.2,6.5,8.6,1.5,0.8,9.8,23.2,NA,2.8,0.5,3.2,0.055,NA,-0.6,-1.9,-2.4,-0.3
"142","Boris Diaw","PF",28,"CHA",82,2778,13.9,0.558,0.292,0.159,4.5,13.6,9,20.6,1.4,1.3,16.7,16.8,NA,2.4,2.3,4.8,0.082,NA,0.8,0.7,1.5,2.5
"143","Ike Diogu","PF",27,"LAC",36,470,13.7,0.59,0,0.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,NA,0.7,0.3,1,0.104,NA,-2.9,-4.7,-7.6,-0.7
"144","DeSagana Diop","C",29,"CHA",16,181,5.4,0.347,0,0.458,8,18.9,13.4,5.7,1.2,6.7,27.6,10.3,NA,-0.3,0.3,-0.1,-0.016,NA,-7.4,4.2,-3.3,-0.1
"145","Keyon Dooling","PG",30,"MIL",80,1757,11.3,0.509,0.451,0.181,0.8,7.1,3.9,23.4,1.6,0.2,14,17.3,NA,0.8,2.1,2.9,0.08,NA,-1,-1.2,-2.2,-0.1
"146","Joey Dorsey","C",27,"TOR",43,522,14.2,0.529,0,0.657,17.5,25.8,21.6,7.4,2.4,2.5,23.4,14.3,NA,0.2,0.5,0.8,0.072,NA,-1.6,1.6,0,0.3
"147","Toney Douglas","SG",24,"NYK",81,1971,15.2,0.534,0.507,0.142,3.7,10.5,7.1,19.5,2.3,0.1,10,20.1,NA,3,1.2,4.2,0.101,NA,2.5,-1.8,0.7,1.4
"148","Chris Douglas-Roberts","SF",24,"MIL",44,884,11.5,0.517,0.168,0.326,0.9,11,5.8,9.8,1.8,1.2,10.1,18.4,NA,0.4,1.3,1.6,0.088,NA,-2.8,0.6,-2.3,-0.1
"149","Zabian Dowdell","PG",26,"PHO",24,292,11.7,0.457,0.08,0.136,2,5.9,4,27.7,3.5,0.5,18,25,NA,-0.4,0.2,-0.1,-0.019,NA,-3.5,-1,-4.6,-0.2
"150","Goran Dragic","PG",24,"PHO",48,856,11.2,0.492,0.32,0.307,3.2,8.4,5.8,26.8,2.1,0.5,21.1,24,NA,-0.7,0.5,-0.2,-0.012,NA,-1.7,-1.3,-3,-0.2
"151","Goran Dragic","PG",24,"HOU",22,378,17.7,0.604,0.432,0.288,3.6,13.2,8.4,22.7,1.9,0.7,13,18.9,NA,0.9,0.3,1.2,0.157,NA,2.9,-0.9,2,0.4
"152","Jared Dudley","SF",25,"PHO",82,2140,15.6,0.598,0.402,0.347,6,11.2,8.6,7.6,2.1,0.7,9.6,16.9,NA,4.2,1.4,5.6,0.126,NA,2.6,0.2,2.8,2.5
"153","Chris Duhon","PG",28,"ORL",51,774,5.6,0.446,0.403,0.194,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12,NA,-0.7,0.9,0.2,0.014,NA,-4.7,-0.4,-5.1,-0.6
"154","Tim Duncan","C",34,"SAS",76,2156,21.9,0.537,0.005,0.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,NA,3.7,4,7.7,0.171,NA,-0.1,3.9,3.8,3.2
"155","Mike Dunleavy","SG",30,"IND",61,1683,14.6,0.593,0.488,0.24,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,NA,2.6,1.9,4.5,0.129,NA,1.1,0.2,1.3,1.4
"156","Ronald Dupree","SF",30,"TOR",3,13,0.5,0.25,0.25,0,0,28,13.7,10.7,0,0,0,13.8,NA,0,0,0,-0.094,NA,-8.2,-2.5,-10.7,0
"157","Kevin Durant","SF",22,"OKC",78,3038,23.6,0.589,0.269,0.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,NA,8.6,3.3,12,0.189,NA,3.7,-0.8,2.9,3.7
"158","Devin Ebanks","SG",21,"LAL",20,118,19.4,0.507,0.098,0.451,14.9,11.1,13,2.8,1.8,3.2,8.9,25.9,NA,0.2,0.2,0.4,0.144,NA,-1.8,-2.5,-4.3,-0.1
"159","Wayne Ellington","SG",23,"MIN",62,1181,8.6,0.488,0.305,0.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,NA,0.1,0.1,0.3,0.01,NA,-2.2,-2.3,-4.6,-0.8
"160","Monta Ellis","SG",25,"GSW",80,3227,18.6,0.536,0.235,0.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,NA,4.3,1.7,6,0.089,NA,2,-1.8,0.2,1.8
"161","Francisco Elson","C",34,"UTA",62,610,8.9,0.529,0,0.274,6.9,16,11.4,7.9,1.8,1.9,20.2,11.9,NA,0.1,0.5,0.6,0.046,NA,-3.5,0.4,-3.1,-0.2
"162","Melvin Ely","C",32,"DEN",30,366,8.3,0.573,0,0.412,8.8,14.4,11.7,5.3,0.5,2.3,18.9,9,NA,0.3,0.3,0.6,0.083,NA,-2,1,-1,0.1
"163","Semih Erden","C",24,"BOS",37,531,10.8,0.621,0,0.557,7.6,16.6,12.4,5.5,1.3,3.1,20.9,13.8,NA,0.4,1,1.4,0.128,NA,-2.7,2.8,0.1,0.3
"164","Semih Erden","C",24,"CLE",4,64,6.2,0.391,0,0.429,10.5,9.2,9.9,2.3,1.6,3.6,10.7,13.2,NA,0,0,0,0.002,NA,-5.5,0.1,-5.3,-0.1
"165","Jeremy Evans","SF",23,"UTA",49,463,18.8,0.678,0.009,0.322,9.3,16.1,12.6,8.5,1.9,3,12.6,14.9,NA,1.2,0.4,1.6,0.167,NA,1,0.2,1.2,0.4
"166","Maurice Evans","SF",32,"ATL",47,837,7.5,0.492,0.443,0.139,3.3,8.7,6,5.4,1,0.5,6.6,13,NA,0.3,0.6,0.9,0.05,NA,-2.1,-1.3,-3.4,-0.3
"167","Maurice Evans","SF",32,"WAS",26,712,10.9,0.531,0.35,0.135,4.5,7.1,5.8,3.4,1.3,1,7.1,15.8,NA,0.7,0.2,0.9,0.058,NA,-0.4,-1.9,-2.4,-0.1
"168","Reggie Evans","PF",30,"TOR",30,798,12.4,0.466,0.01,0.854,17.2,34.4,25.6,6.4,1.9,0.6,21.6,10.1,NA,0.5,0.8,1.3,0.077,NA,-1.8,1.4,-0.4,0.3
"169","Tyreke Evans","SG",21,"SAC",57,2107,14.4,0.482,0.159,0.285,2.4,12.7,7.4,24.9,2,1,14.9,25.3,NA,-0.1,1.7,1.6,0.036,NA,-0.6,0.1,-0.5,0.8
"170","Patrick Ewing","SF",26,"NOH",7,19,0.6,0.222,0.4,0.8,6.4,6.4,6.4,14.2,0,4.4,12.9,19.5,NA,-0.1,0,-0.1,-0.158,NA,-8.7,-0.6,-9.3,0
"171","Christian Eyenga","SF",21,"CLE",44,947,9,0.476,0.297,0.092,3.2,12,7.5,6.2,1.9,2.3,12.9,17.5,NA,-0.8,0.5,-0.3,-0.016,NA,-3.6,-0.1,-3.7,-0.4
"172","Jordan Farmar","PG",24,"NJN",73,1796,14.1,0.504,0.467,0.154,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,NA,0.8,1,1.9,0.05,NA,1.2,-2.1,-0.9,0.5
"173","Derrick Favors","PF",19,"NJN",56,1091,12.6,0.54,0,0.42,13.3,19.1,16.1,3.2,0.9,2.9,14.6,16.3,NA,0.9,1,1.9,0.083,NA,-2.5,-0.2,-2.7,-0.2
"174","Derrick Favors","PF",19,"UTA",22,444,16.8,0.545,0,0.407,12.1,19.2,15.6,6.7,1.3,4.9,11.3,19.2,NA,0.6,0.4,1,0.11,NA,-1.1,0.5,-0.7,0.1
"175","Raymond Felton","PG",26,"NYK",54,2074,17.3,0.524,0.335,0.226,2.2,8.6,5.3,37.3,2.3,0.4,16.7,22.6,NA,2.9,1.2,4,0.093,NA,2.3,-2,0.3,1.2
"176","Raymond Felton","SG",26,"DEN",21,663,14.7,0.523,0.299,0.294,1.4,11.3,6.5,31.1,2.1,0,16.3,18.5,NA,0.7,0.6,1.3,0.097,NA,0.9,-0.5,0.4,0.4
"177","Rudy Fernandez","SG",25,"POR",78,1821,13.4,0.522,0.628,0.254,2.4,9.5,5.8,16.9,2.6,0.6,12.1,18.7,NA,2,1.8,3.8,0.1,NA,1.5,-0.6,0.9,1.3
"178","Kyrylo Fesenko","C",24,"UTA",53,456,5.8,0.441,0.01,0.46,8.9,19.8,14.3,5.9,0.5,2.9,17.2,14.6,NA,-0.4,0.3,-0.1,-0.011,NA,-5.7,-0.8,-6.5,-0.5
"179","Landry Fields","SG",22,"NYK",82,2541,13.5,0.598,0.364,0.244,4.7,18.9,11.7,9,1.6,0.5,13.8,13.5,NA,3.4,1.8,5.3,0.1,NA,0.5,0.1,0.6,1.7
"180","Derek Fisher","PG",36,"LAL",82,2297,8.9,0.486,0.301,0.195,0.7,6.6,3.7,14,2.3,0.3,10.9,12.8,NA,1.2,2.5,3.7,0.078,NA,-1.6,0.3,-1.2,0.4
"181","Jonny Flynn","PG",21,"MIN",53,983,7.1,0.444,0.338,0.142,1.3,7.5,4.3,27.6,1.7,0.2,26.4,18.5,NA,-1.6,0.2,-1.3,-0.064,NA,-4.4,-2.8,-7.2,-1.3
"182","Gary Forbes","SF",25,"DEN",63,791,11.7,0.524,0.212,0.319,4.2,12.5,8.5,9.7,1.5,0.6,12.9,20.1,NA,0.3,0.7,0.9,0.055,NA,-1.9,-1.1,-3,-0.2
"183","T.J. Ford","PG",27,"IND",41,773,9.9,0.434,0.136,0.203,2.5,9.1,5.8,28.4,2.3,0.8,19.7,18.3,NA,-0.7,0.8,0.2,0.011,NA,-3.5,-0.3,-3.8,-0.3
"184","Jeff Foster","C",34,"IND",56,940,14.3,0.497,0.018,0.287,19.1,22.3,20.7,7.3,1.3,2.4,12.1,10.1,NA,1.6,1.4,3,0.152,NA,-0.2,2.3,2.1,1
"185","Randy Foye","SG",27,"LAC",63,1551,11.4,0.516,0.409,0.281,1,6.7,3.9,17.5,1.6,1.1,13.7,19.9,NA,0.9,0.8,1.7,0.051,NA,-0.8,-1.8,-2.6,-0.2
"186","Channing Frye","PF",27,"PHO",77,2541,12.8,0.557,0.53,0.129,3,20.4,11.7,5.7,0.9,2.3,7.7,16.9,NA,2.7,2.1,4.7,0.09,NA,0.7,0.5,1.2,2
"187","Dan Gadzuric","C",32,"GSW",28,297,10.2,0.419,0.011,0.159,19.8,12.9,16.4,5.3,1.7,4.6,18.2,17.1,NA,-0.2,0.2,0.1,0.013,NA,-3.7,0.4,-3.3,-0.1
"188","Dan Gadzuric","PF",32,"NJN",14,166,9.1,0.417,0,0.317,12.5,22.7,17.4,2.9,1,5.1,14.6,15.3,NA,-0.2,0.2,0.1,0.015,NA,-6.2,1,-5.2,-0.1
"189","Sundiata Gaines","PG",24,"MIN",8,65,4.9,0.398,0.273,0.455,1.7,8.8,5.1,13.7,2.3,0,18.5,21.2,NA,-0.2,0,-0.1,-0.102,NA,-6.3,-2.4,-8.7,-0.1
"190","Sundiata Gaines","PG",24,"TOR",6,90,9.3,0.465,0.429,0.171,2.6,8.1,5.3,19.5,2.3,0.8,17.5,22.7,NA,-0.1,0,-0.1,-0.05,NA,-2,-2.6,-4.6,-0.1
"191","Sundiata Gaines","PG",24,"NJN",10,146,15.3,0.484,0.354,0.417,7.9,11.7,9.7,28.9,3.3,0,18.6,22.2,NA,0,0.1,0.1,0.046,NA,0.7,0,0.8,0.1
"192","Danilo Gallinari","PF",22,"NYK",48,1671,15.6,0.6,0.47,0.57,3.3,12.5,7.8,7.4,1.1,0.8,8.4,18.5,NA,4.2,0.7,4.9,0.14,NA,2.4,-2,0.5,1
"193","Danilo Gallinari","SF",22,"DEN",14,433,15.9,0.587,0.412,0.771,3,16.8,10.1,7.5,1.5,1.6,12.5,20.6,NA,0.7,0.5,1.2,0.133,NA,0.7,-0.2,0.6,0.3
"194","Francisco Garcia","SF",29,"SAC",58,1386,13.5,0.551,0.472,0.16,1.9,9.2,5.5,8,1.9,2.6,8.1,17.3,NA,1.9,1.1,3,0.104,NA,0.6,0,0.7,0.9
"195","Kevin Garnett","PF",34,"BOS",71,2220,20.6,0.575,0.006,0.264,4.9,28.7,17.5,13.5,2.3,2,11.1,22.3,NA,3.4,5.6,9,0.194,NA,0,4.1,4,3.4
"196","Marc Gasol","C",26,"MEM",81,2586,16.8,0.58,0.01,0.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,NA,4,3.9,7.9,0.146,NA,0.2,3.4,3.6,3.6
"197","Pau Gasol","C",30,"LAL",82,3037,23.3,0.589,0.003,0.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,NA,10,4.7,14.7,0.232,NA,3,2.2,5.3,5.6
"198","Rudy Gay","SF",24,"MEM",54,2152,17.8,0.548,0.166,0.277,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,NA,2.7,2.9,5.5,0.123,NA,1.4,1.4,2.7,2.6
"199","Alonzo Gee","SG",23,"SAS",5,18,-2.1,0.333,0,0,13.2,6.3,9.7,0,0,7.9,50,15.3,NA,-0.1,0,-0.1,-0.175,NA,-12.1,1.4,-10.6,0
"200","Alonzo Gee","SG",23,"WAS",11,127,9.9,0.496,0.074,0.444,9.5,10.3,9.9,5.9,2.8,0,19.9,14,NA,0,0.1,0.1,0.023,NA,-3.1,-0.4,-3.4,0
"201","Alonzo Gee","SG",23,"CLE",40,973,11.1,0.552,0.209,0.342,5.6,13.1,9.3,5.5,1.7,1.3,14,14.6,NA,0.6,0.5,1,0.052,NA,-1.9,-0.1,-2,0
"202","Paul George","SG",20,"IND",61,1265,13,0.542,0.349,0.256,3.3,16.3,9.8,8.3,2.5,1.5,13.7,17.8,NA,0.5,1.9,2.4,0.091,NA,-1.2,1.2,0,0.6
"203","Daniel Gibson","SG",24,"CLE",67,1865,13.2,0.533,0.444,0.247,1.4,9.7,5.5,18.3,1.3,0.9,9.9,19.7,NA,2,0.4,2.4,0.062,NA,1,-2,-1,0.5
"204","Taj Gibson","PF",25,"CHI",80,1742,14.3,0.502,0.016,0.295,11.2,19.4,15.4,5.3,1.2,4.6,11.1,16.8,NA,1.4,3.8,5.2,0.143,NA,-2.7,2.8,0,0.9
"205","Manu Ginobili","SG",33,"SAS",80,2426,21.7,0.581,0.433,0.403,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26,NA,6.6,3.2,9.9,0.195,NA,4.9,0.4,5.3,4.5
"206","Ryan Gomes","SF",28,"LAC",76,2095,9,0.504,0.418,0.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,NA,1.3,1.2,2.5,0.057,NA,-1,-0.1,-1.1,0.5
"207","Drew Gooden","PF",29,"MIL",35,860,15.9,0.487,0.055,0.282,9.6,22.9,16.1,10.3,1.3,1.6,10.2,24.6,NA,0.3,1.5,1.8,0.101,NA,-2.3,0.8,-1.5,0.1
"208","Ben Gordon","SG",27,"DET",82,2131,12.4,0.548,0.345,0.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,NA,1.3,0.3,1.7,0.037,NA,0.1,-2.6,-2.5,-0.3
"209","Eric Gordon","SG",22,"LAC",56,2112,18.5,0.566,0.307,0.367,2.5,6.6,4.5,20.7,1.7,0.7,12,26.5,NA,4.2,1.1,5.3,0.12,NA,3.3,-2,1.3,1.7
"210","Marcin Gortat","C",26,"ORL",25,396,13.7,0.562,0,0.222,11.5,23,17.4,6.8,0.9,4.1,16,12.4,NA,0.5,0.8,1.3,0.157,NA,-2.1,3.8,1.7,0.4
"211","Marcin Gortat","C",26,"PHO",55,1636,18.8,0.598,0.008,0.335,7.8,28.5,18.1,5.2,0.9,3.2,9.7,18.3,NA,3.2,1.9,5.1,0.151,NA,-0.7,1.2,0.5,1
"212","Joey Graham","SF",28,"CLE",39,586,7.7,0.518,0.168,0.201,1.5,15.3,8.2,5.2,0.5,0.9,12.6,17.2,NA,-0.2,0.1,0,-0.004,NA,-4.7,-2.4,-7.1,-0.8
"213","Stephen Graham","SG",28,"NJN",59,959,4.4,0.457,0.105,0.19,2,13.4,7.6,6.5,0.8,0.1,14.9,12.3,NA,-0.7,0.4,-0.3,-0.014,NA,-5.3,-0.7,-6,-0.9
"214","Danny Granger","SF",27,"IND",79,2763,17.8,0.554,0.323,0.37,3.5,13.5,8.5,13,1.6,1.6,12.3,26.7,NA,3.7,3.2,6.9,0.12,NA,1.9,-0.3,1.6,2.5
"215","Aaron Gray","C",26,"NOH",41,531,11,0.566,0,0.343,13.4,25.8,19.6,4.7,1.1,1.9,21.9,13.1,NA,0.3,0.8,1.1,0.1,NA,-3.1,1.2,-1.8,0
"216","Danny Green","SG",23,"SAS",8,92,13.2,0.586,0.543,0,3.9,14.8,9.5,3.6,1.1,0.8,12.5,20,NA,0,0.1,0.1,0.076,NA,-0.7,-2.3,-3,0
"217","Jeff Green","PF",24,"OKC",49,1815,12.9,0.533,0.298,0.293,3.8,13.5,8.8,7.9,1.1,0.8,9.8,19.3,NA,1.9,1.4,3.3,0.087,NA,0.2,-0.7,-0.6,0.7
"218","Jeff Green","SF",24,"BOS",26,612,12.9,0.553,0.134,0.312,3.4,13.3,8.6,5.1,1.1,2,9.1,19.8,NA,0.5,1,1.5,0.118,NA,-2.1,0.5,-1.6,0.1
"219","Willie Green","SG",29,"NOH",77,1674,10.8,0.515,0.255,0.164,1.6,10.2,5.9,7.6,1.2,0.6,9.3,20.5,NA,0.3,1.5,1.8,0.052,NA,-1.9,-1.2,-3.1,-0.5
"220","Donte Greene","SF",22,"SAC",69,1127,9.7,0.482,0.399,0.168,4.8,10.2,7.4,6.5,1.6,1.3,12.6,18.2,NA,-0.2,0.8,0.5,0.022,NA,-2.2,-1.2,-3.4,-0.4
"221","Orien Greene","SG",28,"NJN",3,5,33,0.521,0,1,0,0,0,37.8,10.7,0,0,26.7,NA,0,0,0,0.293,NA,4.3,-1.9,2.4,0
"222","Blake Griffin","PF",21,"LAC",82,3112,21.9,0.549,0.017,0.505,10.2,26.9,18.6,18.7,1,1.1,11.7,27.3,NA,6.5,3.4,9.8,0.152,NA,2.2,0.9,3.2,4
"223","Hamed Haddadi","C",25,"MEM",31,168,19.7,0.55,0.017,0.397,16.9,31.6,24.2,4.8,0.6,6.3,13.9,21.2,NA,0.3,0.3,0.6,0.164,NA,-2.4,0.3,-2,0
"224","Richard Hamilton","SG",32,"DET",55,1498,15.8,0.52,0.215,0.256,1.9,8.7,5.1,19.8,1.4,0.2,10.5,26,NA,1.6,0.2,1.8,0.059,NA,0.9,-3.4,-2.5,-0.2
"225","Tyler Hansbrough","PF",25,"IND",70,1535,16.4,0.529,0.003,0.413,10.6,15.9,13.2,4.7,1.2,0.7,9.5,23.1,NA,2.2,1.6,3.8,0.118,NA,-1.5,-1.9,-3.3,-0.5
"226","Luke Harangody","PF",23,"BOS",28,241,8.7,0.423,0.141,0.113,9.2,18.3,14,6.4,0.9,2.3,6.3,15.8,NA,-0.1,0.4,0.4,0.075,NA,-4.1,1,-3,-0.1
"227","Luke Harangody","PF",23,"CLE",21,399,11,0.455,0.415,0.133,6.4,19.3,12.7,8.3,1.4,1.9,7.1,17.5,NA,0,0.3,0.3,0.032,NA,-2.1,-0.7,-2.7,-0.1
"228","James Harden","SG",21,"OKC",82,2189,16.4,0.598,0.474,0.501,2.3,11,6.8,12.8,2.2,0.8,11.3,19.5,NA,5,2.1,7.1,0.156,NA,2.9,-0.6,2.3,2.4
"229","Al Harrington","PF",30,"DEN",73,1665,12.3,0.527,0.486,0.173,5.4,17.2,11.5,9.6,1.2,0.5,12.7,22.3,NA,0.6,1.5,2.1,0.06,NA,0.2,-1.2,-1.1,0.4
"230","Devin Harris","PG",27,"NJN",54,1724,17.6,0.543,0.18,0.502,0.7,8.3,4.4,41.2,1.8,0.2,17.5,24.4,NA,2.6,0.9,3.4,0.096,NA,1.7,-2.6,-0.9,0.5
"231","Devin Harris","PG",27,"UTA",17,530,15.7,0.552,0.348,0.473,1.4,7.8,4.6,28.3,1.3,0.3,16.8,25.2,NA,0.7,0.1,0.8,0.068,NA,1.3,-3.9,-2.5,-0.1
"232","Manny Harris","SG",21,"CLE",54,933,10.4,0.486,0.318,0.322,4.3,13.2,8.6,14.8,1.7,0.6,16,19.1,NA,-0.4,0.4,0,0.002,NA,-2.5,-1.1,-3.6,-0.4
"233","Mike Harris","PF",27,"HOU",4,16,17.9,0.515,0,0.667,14.1,21.3,17.7,10.2,0,4.3,11.4,24.2,NA,0,0,0,0.102,NA,-2.3,-1.1,-3.4,0
"234","Udonis Haslem","PF",30,"MIA",13,345,12.7,0.549,0,0.233,10.6,25,18.2,2.7,1.1,0.7,12.9,14.8,NA,0.4,0.6,0.9,0.13,NA,-2.7,-0.6,-3.3,-0.1
"235","Spencer Hawes","C",22,"PHI",81,1718,12.8,0.481,0.065,0.155,8.7,22.5,15.6,11.2,0.9,3.1,13.8,18.9,NA,-0.3,2.6,2.4,0.066,NA,-3.1,1.8,-1.3,0.3
"236","Chuck Hayes","C",27,"HOU",74,2079,16.2,0.554,0.004,0.307,11.9,20.7,16.3,14.3,1.9,1.6,14.1,13,NA,3.9,2.4,6.3,0.146,NA,1,2.8,3.8,3
"237","Gordon Hayward","SF",20,"UTA",72,1218,10.7,0.578,0.253,0.331,4,9.8,6.9,10.2,1.3,1.3,17.3,15.3,NA,0.8,0.4,1.2,0.048,NA,-1.4,-1.4,-2.8,-0.2
"238","Lazar Hayward","SF",24,"MIN",42,419,10.8,0.464,0.39,0.273,5.9,12.8,9.3,10.3,1.4,1.3,9.9,19.5,NA,0.1,0.2,0.3,0.035,NA,-1.7,-1.9,-3.6,-0.2
"239","Brendan Haywood","C",31,"DAL",72,1331,11.7,0.532,0.004,0.794,11.8,20.9,16.5,2.1,0.6,4.2,14.5,12.4,NA,0.8,2.1,2.9,0.104,NA,-3.2,2.1,-1,0.3
"240","Luther Head","PG",28,"SAC",36,586,11.7,0.538,0.39,0.305,3,8.8,5.8,17.7,0.9,1.1,14.7,16.1,NA,0.6,0.2,0.9,0.073,NA,-0.7,-1.7,-2.5,-0.1
"241","Gerald Henderson","SG",23,"CHA",68,1661,13.2,0.509,0.063,0.286,3.5,11.6,7.5,10.7,1.6,1.6,9.1,19.9,NA,0.9,1.4,2.4,0.068,NA,-1.9,-0.3,-2.3,-0.1
"242","Xavier Henry","SG",19,"MEM",38,527,7,0.451,0.106,0.325,2,6.4,4.2,5,1.1,0.5,6.6,16.8,NA,-0.1,0.3,0.2,0.021,NA,-3.9,-2.1,-6,-0.5
"243","Roy Hibbert","C",24,"IND",81,2244,15.9,0.507,0.004,0.309,9.1,21,15.1,12.8,0.7,4.6,15.5,23.6,NA,0.3,3.3,3.6,0.077,NA,-2.5,2.3,-0.2,1
"244","J.J. Hickson","C",22,"CLE",80,2256,15.6,0.503,0.005,0.392,10.8,25,17.7,7.5,1.1,1.8,13.6,25.5,NA,-0.2,1.7,1.5,0.032,NA,-3.2,-1.1,-4.3,-1.3
"245","Nene Hilario","C",28,"DEN",75,2291,20.4,0.657,0.008,0.615,7.5,20.8,14.4,10.4,1.8,2.4,13.9,18.8,NA,6.4,3.1,9.6,0.201,NA,2.3,2.3,4.6,3.8
"246","George Hill","PG",24,"SAS",76,2148,14.6,0.588,0.322,0.427,1.3,9.2,5.4,13.6,1.6,0.7,11.6,18.2,NA,4,2.1,6.1,0.136,NA,1.1,-0.1,1.1,1.7
"247","Grant Hill","SF",38,"PHO",80,2409,14.7,0.563,0.138,0.312,3.7,12.5,8.1,13,1.4,1.1,12.5,20.1,NA,3.1,1.3,4.4,0.087,NA,0.3,0.2,0.5,1.5
"248","Jordan Hill","C",23,"HOU",72,1125,13,0.521,0.006,0.241,12.9,18,15.4,4,0.6,3.2,13.7,17.7,NA,0.8,1,1.8,0.079,NA,-2.8,-0.6,-3.4,-0.4
"249","Kirk Hinrich","SG",30,"WAS",48,1471,13.5,0.548,0.256,0.24,1,9.3,5,22.7,1.9,0.5,14.8,17.1,NA,1.7,0.6,2.3,0.076,NA,0.2,-1.4,-1.2,0.3
"250","Kirk Hinrich","PG",30,"ATL",24,686,9.8,0.53,0.411,0.114,1.2,8,4.7,17.9,1.5,0.8,16,16,NA,0.2,0.5,0.7,0.05,NA,-1.2,-0.9,-2,0
