"","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"457","Hedo Turkoglu","SF",32,"ORL",53,1653,11.7,0.528,0.512,0.188,1.7,12.4,7,24.1,1.5,0.8,20.6,19.5,0.0,0.6,1.5,2.1,0.06,0.0,0,0.1,0.1,0.9
"458","Evan Turner","SF",23,"PHI",65,1713,12.6,0.478,0.083,0.183,1.7,22.8,12.2,16.9,1.2,0.9,14.1,20.3,0.0,-0.6,3,2.4,0.068,0.0,-3.3,1.5,-1.8,0.1
"459","Jeremy Tyler","C",20,"GSW",42,568,10.4,0.442,0.005,0.249,10.8,17.1,14,4.5,1.5,2.7,13.4,21.8,0.0,-0.5,0.4,-0.2,-0.014,0.0,-5.3,-1.6,-7,-0.7
"460","Edwin Ubiles","SF",25,"WAS",4,52,7.3,0.362,0.278,0.167,4.3,17.5,10.9,2.9,1,1.5,4.9,17.5,0.0,-0.1,0,0,-0.026,0.0,-6,-2.8,-8.8,-0.1
"461","Ekpe Udoh","C",24,"GSW",38,827,11.5,0.493,0,0.346,8,12.2,10.1,5.5,1.6,6,14.1,13.8,0.0,0.3,0.6,0.9,0.054,0.0,-3,2.5,-0.5,0.3
"462","Ekpe Udoh","C",24,"MIL",23,463,14.3,0.492,0.018,0.455,9.7,15.9,12.7,8.1,1.7,6,12,14.3,0.0,0.5,0.6,1.1,0.119,0.0,-1.9,3.4,1.5,0.4
"463","Beno Udrih","SG",29,"MIL",59,1080,13.1,0.488,0.178,0.166,2.6,8,5.2,32.2,1.8,0.1,17.8,17.7,0.0,0.8,0.6,1.4,0.061,0.0,-1.1,-2.4,-3.5,-0.4
"464","Ben Uzoh","PG",23,"CLE",2,13,21,0.4,0,0,16.9,18.2,17.5,27.8,4,0,0,17.3,0.0,0,0,0,0.161,0.0,2.8,1.6,4.5,0
"465","Ben Uzoh","PG",23,"TOR",16,357,10.5,0.376,0.011,0.202,5.6,15,10.3,26.7,2.4,0.7,15.7,16,0.0,-0.2,0.4,0.2,0.027,0.0,-3,1.6,-1.4,0.1
"466","Anderson Varejao","C",29,"CLE",25,785,18.9,0.542,0.018,0.288,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,0.0,1.2,0.9,2.1,0.131,0.0,0.4,1.7,2.1,0.8
"467","Greivis Vasquez","SG",25,"NOH",66,1706,14.2,0.513,0.258,0.224,1.6,10.3,6,35.7,1.9,0.4,20.5,20,0.0,1,1.3,2.3,0.064,0.0,-0.1,-1.5,-1.6,0.2
"468","Jan Vesely","PF",21,"WAS",57,1078,11.5,0.544,0.005,0.284,10.5,15.6,13,6.7,1.9,2.3,19.7,12.7,0.0,0.7,1,1.7,0.076,0.0,-1.6,1.4,-0.2,0.5
"469","Charlie Villanueva","PF",27,"DET",13,180,16.2,0.484,0.495,0.077,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26,0.0,0.1,0.3,0.4,0.096,0.0,-0.2,-2.3,-2.5,0
"470","Nikola Vucevic","C",21,"PHI",51,812,14.3,0.462,0.027,0.117,12,21.7,16.8,6.2,1.3,3.1,9.7,19.6,0.0,0.2,1.6,1.8,0.109,0.0,-3.2,1.1,-2.1,0
"471","Dwyane Wade","SG",30,"MIA",49,1625,26.3,0.559,0.067,0.355,5.6,11.6,8.7,27.3,2.7,3.1,11.8,31.3,0.0,4.8,2.9,7.7,0.227,0.0,4.5,1.8,6.3,3.4
"472","Von Wafer","SG",26,"ORL",33,469,11.4,0.537,0.248,0.344,1.5,9.7,5.5,11,1.1,0.5,16.2,21.6,0.0,0.1,0.3,0.4,0.042,0.0,-2.8,-1.9,-4.6,-0.3
"473","Henry Walker","SG",24,"NYK",32,620,8.2,0.526,0.661,0.117,1.7,13.4,7.5,9.4,1.6,0.9,16.3,15.5,0.0,0.1,0.8,0.9,0.067,0.0,-1.3,0.1,-1.3,0.1
"474","Kemba Walker","PG",21,"CHA",66,1792,14.9,0.464,0.295,0.278,1.9,13.5,7.5,30.2,1.8,0.8,12.1,25.2,0.0,-0.2,0.5,0.3,0.009,0.0,0.6,-1.8,-1.2,0.3
"475","John Wall","PG",21,"WAS",66,2386,17.7,0.502,0.047,0.45,2.2,12,7.1,36.9,2.1,1.8,19.2,24.9,0.0,1.7,1.9,3.5,0.071,0.0,0.5,0.1,0.6,1.6
"476","Ben Wallace","C",37,"DET",62,980,10.7,0.398,0.047,0.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,0.0,-0.1,1.6,1.4,0.07,0.0,-3.7,4.5,0.8,0.7
"477","Gerald Wallace","SF",29,"POR",42,1503,15.5,0.556,0.228,0.374,4.8,17,10.7,12.4,2.2,1.3,14.4,17.8,0.0,2,1.4,3.5,0.111,0.0,0.8,1.5,2.2,1.6
"478","Gerald Wallace","SF",29,"NJN",16,573,17.2,0.528,0.257,0.317,4.7,17.7,11,15.1,2.1,1.5,10.5,20.5,0.0,1,0.4,1.4,0.113,0.0,1,0.2,1.2,0.5
"479","Luke Walton","SF",31,"LAL",9,65,8.9,0.429,0.286,0,10.8,13.1,12,11.6,1.6,0,12.5,11.3,0.0,0,0.1,0.1,0.072,0.0,-1.5,0,-1.5,0
"480","Luke Walton","PF",31,"CLE",21,299,2.2,0.422,0.314,0,2.6,11.1,6.7,15.5,0.5,0.3,32.9,11.4,0.0,-0.5,0,-0.5,-0.076,0.0,-6.2,-1.6,-7.8,-0.4
"481","Hakim Warrick","PF",29,"PHO",35,503,13.1,0.503,0.056,0.55,7,13.5,10.3,9.3,0.8,0.4,13.9,23.4,0.0,0.3,0.2,0.5,0.05,0.0,-2.4,-1.8,-4.2,-0.3
"482","Darryl Watkins","C",27,"NOH",5,98,10.8,0.525,0,1.286,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,0.0,-0.1,0.2,0.1,0.056,0.0,-4.6,2.8,-1.8,0
"483","C.J. Watson","PG",27,"CHI",49,1159,13.3,0.491,0.396,0.238,2.1,7.9,5.1,27.2,2.1,0.5,16.7,22.8,0.0,0.8,1.8,2.6,0.109,0.0,0.4,-0.5,-0.1,0.5
"484","Earl Watson","PG",32,"UTA",50,1033,9.5,0.413,0.325,0.288,3.3,10.2,6.7,28.9,2.7,1.7,32,11.5,0.0,-0.6,0.9,0.4,0.018,0.0,-2.5,1,-1.5,0.1
"485","Martell Webster","SF",25,"MIN",47,1140,10,0.533,0.401,0.265,4.1,12.3,8.2,5.5,1.4,1.1,13.2,13.6,0.0,0.8,0.7,1.5,0.064,0.0,-1,0.6,-0.4,0.5
"486","David West","PF",31,"IND",66,1925,17.8,0.531,0.013,0.246,6.9,18.3,12.6,13.1,1.4,1.9,10.5,20.9,0.0,3.4,2.5,5.9,0.147,0.0,0.7,1,1.7,1.8
"487","Delonte West","PG",28,"DAL",44,1060,15.3,0.539,0.211,0.194,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,0.0,0.8,1.4,2.2,0.098,0.0,-0.3,0.7,0.5,0.7
"488","Russell Westbrook","PG",23,"OKC",66,2331,22.9,0.538,0.155,0.326,5,9.4,7.4,29.8,2.5,0.7,14.2,32.7,0.0,5.5,2.4,7.9,0.163,0.0,3.7,-0.5,3.2,3
"489","D.J. White","PF",25,"CHA",58,1098,12.4,0.516,0.003,0.173,5,17.2,10.9,8.1,0.8,1.6,10.2,17.8,0.0,0.5,0.3,0.8,0.034,0.0,-3.1,-1.5,-4.6,-0.7
"490","Hassan Whiteside","C",22,"SAC",18,109,16.2,0.449,0,0.444,15.4,24.3,19.6,0,1.4,10,13.4,14.8,0.0,0,0.2,0.2,0.073,0.0,-6.4,-0.3,-6.7,-0.1
"491","Chris Wilcox","C",29,"BOS",28,481,12.4,0.612,0,0.364,9.8,19.7,14.9,4.1,1.2,1.4,19.5,15.4,0.0,0.4,0.9,1.3,0.132,0.0,-2.5,0.9,-1.6,0
"492","Damien Wilkins","SF",32,"DET",60,922,6.9,0.445,0.119,0.28,2.8,10.4,6.5,7.5,1.7,1.1,12.2,12.4,0.0,-0.2,0.6,0.4,0.019,0.0,-3.8,-0.2,-3.9,-0.5
"493","Deron Williams","PG",27,"NJN",55,1999,20.3,0.527,0.356,0.317,1.3,9.6,5.3,46.6,1.8,0.8,16.7,30.1,0.0,3.7,0.4,4.1,0.099,0.0,4.9,-2.8,2.1,2.1
"494","Derrick Williams","PF",20,"MIN",66,1418,12.9,0.499,0.277,0.392,6,18.4,12.2,4.5,1.1,1.6,11.7,20.7,0.0,0.6,1.2,1.8,0.059,0.0,-2.3,-0.8,-3.1,-0.4
"495","Elliot Williams","SG",22,"POR",24,149,18.8,0.537,0.365,0.243,5.4,9.6,7.4,8,2.1,1.6,5.8,26.7,0.0,0.2,0.1,0.3,0.105,0.0,1.9,-3.3,-1.4,0
"496","Jordan Williams","C",21,"NJN",43,635,14.5,0.544,0,0.434,11.7,16.9,14.3,2.9,1.8,1.8,11.3,14.7,0.0,1,0.4,1.3,0.101,0.0,-1.9,-1.1,-3.1,-0.2
"497","Lou Williams","PG",25,"PHI",64,1682,20.2,0.525,0.293,0.373,2,8.3,5.1,22.4,1.7,0.8,7.2,27.4,0.0,3.9,2.2,6.1,0.174,0.0,3.4,-1.5,1.9,1.7
"498","Marvin Williams","SF",25,"ATL",57,1500,15.8,0.542,0.317,0.311,6,16.9,11.5,7.7,1.7,0.9,6.8,18,0.0,2.7,2.1,4.9,0.156,0.0,0.8,0.2,1,1.1
"499","Mo Williams","SG",29,"LAC",52,1472,15,0.53,0.391,0.131,1.8,6.2,4,18.5,1.9,0.4,11.7,22.9,0.0,2.2,0.7,2.8,0.093,0.0,1.7,-2.2,-0.5,0.5
"500","Reggie Williams","SF",25,"CHA",33,747,12.4,0.503,0.42,0.157,4,10.5,7.1,14.7,1.4,0.3,10.8,18.9,0.0,0.3,0,0.3,0.022,0.0,0,-2.5,-2.5,-0.1
"501","Sean Williams","C",25,"DAL",8,65,18.8,0.778,0,0.375,15.7,6.9,11.2,5.5,0.8,6.1,27.3,18.3,0.0,0.2,0.1,0.2,0.182,0.0,1.1,1.7,2.7,0.1
"502","Sean Williams","C",25,"BOS",3,42,18.6,0.606,0,1.167,11.8,21.4,16.8,10.4,3.8,5.5,24.8,13.8,0.0,0.1,0.1,0.2,0.226,0.0,-1.7,6.7,5.1,0.1
"503","Shawne Williams","SF",25,"NJN",25,514,4.9,0.372,0.592,0.075,4.4,11.2,7.7,4.9,1,1.6,7.9,14.7,0.0,-0.5,0.1,-0.4,-0.041,0.0,-3.7,-1.8,-5.5,-0.5
"504","Shelden Williams","C",28,"NJN",58,1276,11.9,0.543,0,0.517,12.5,19.6,15.9,4.3,2,2.3,21.1,11.2,0.0,1.1,1,2.1,0.078,0.0,-2.3,1.2,-1.1,0.3
"505","Terrence Williams","SG",24,"HOU",12,181,6.2,0.434,0.333,0.211,1.3,16.8,9,8.3,1.2,0.4,13.8,18.1,0.0,-0.2,0.1,-0.1,-0.019,0.0,-4.8,-1.2,-5.9,-0.2
"506","Terrence Williams","SG",24,"SAC",18,369,16.5,0.51,0.191,0.241,3.1,19.7,11,24.6,2.2,1.2,17.5,22.2,0.0,0.2,0.2,0.4,0.052,0.0,-0.7,-0.1,-0.8,0.1
"507","Metta World Peace","SF",32,"LAL",64,1720,11,0.478,0.406,0.247,4.8,9.1,7.1,12.5,2.1,1.1,11.8,15.6,0.0,0.9,1.7,2.6,0.073,0.0,-0.2,0.7,0.5,1.1
"508","Brandan Wright","C",24,"DAL",49,791,21.6,0.632,0.004,0.352,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17,0.0,2.2,1.3,3.5,0.215,0.0,0.2,2.4,2.6,0.9
"509","Chris Wright","SF",23,"GSW",24,186,18.6,0.597,0,0.689,11.6,15.8,13.7,3.3,2,5.4,12,16.5,0.0,0.5,0.2,0.6,0.163,0.0,-1.2,0.5,-0.6,0.1
"510","Dorell Wright","SF",26,"GSW",61,1650,15,0.553,0.555,0.186,4.1,14.9,9.6,8.8,1.8,1.2,8.2,17.3,0.0,2.6,0.8,3.4,0.099,0.0,1.8,-0.9,0.9,1.2
"511","Nick Young","SG",26,"WAS",40,1211,14.2,0.513,0.333,0.22,1.8,7.2,4.5,6.8,1.3,0.7,8.3,26.1,0.0,1.1,0.4,1.5,0.059,0.0,0.6,-3.7,-3.1,-0.4
"512","Nick Young","SG",26,"LAC",22,518,9.9,0.509,0.44,0.202,2.5,5.8,4.1,3.1,1.5,1,10.2,20.9,0.0,0.2,0.2,0.4,0.04,0.0,-1.2,-2.7,-3.8,-0.2
"513","Sam Young","SF",26,"MEM",21,240,10.6,0.419,0.108,0.145,6.7,13.4,10,6,2.4,0.7,9.3,18.4,0.0,-0.1,0.3,0.2,0.042,0.0,-3.8,-0.4,-4.2,-0.1
"514","Sam Young","SF",26,"PHI",14,135,8.2,0.399,0.182,0.318,4.9,12.4,8.6,6.5,2.4,2.2,12.2,19.9,0.0,-0.2,0.2,0,0.01,0.0,-5.7,0.7,-5,-0.1
"515","Thaddeus Young","PF",23,"PHI",63,1755,18.9,0.538,0.006,0.21,8.6,12,10.3,7.3,2,1.8,6.8,21.5,0.0,3.4,2.9,6.3,0.171,0.0,0.7,0.9,1.6,1.6
