"","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"124","DeSagana Diop","C",31,"CHA",22,226,6.6,0.292,0.037,0.037,4.9,21.4,12.9,8.5,1.2,5.7,22.6,7.1,0.0,-0.3,0.2,-0.1,-0.017,0.0,-7.1,3,-4.1,-0.1
"125","Keyon Dooling","PG",32,"MEM",7,82,11.2,0.644,0.571,0.333,0,1.5,0.7,15.6,0.7,0,17.2,16.4,0.0,0.2,0.1,0.2,0.128,0.0,-0.1,-4.5,-4.7,-0.1
"126","Toney Douglas","PG",26,"HOU",49,913,12.3,0.522,0.46,0.193,2.9,8.2,5.6,16,2.2,0.2,12.8,21,0.0,0.8,0.7,1.5,0.081,0.0,0.3,-1.4,-1.1,0.2
"127","Toney Douglas","PG",26,"SAC",22,376,16,0.558,0.474,0.14,3.3,11.6,7.3,23.8,4.2,0.2,17.1,17.3,0.0,0.6,0.3,0.9,0.11,0.0,2,-0.2,1.8,0.4
"128","Chris Douglas-Roberts","SG",26,"DAL",6,63,8.3,0.462,0.286,0.714,0,8.7,4.4,8.9,1.6,0,5.2,14,0.0,0,0,0.1,0.041,0.0,-3.2,-1.8,-5,0
"129","Goran Dragic","PG",26,"PHO",77,2581,17.5,0.54,0.305,0.36,2.6,8,5.2,35.7,2.5,0.8,16.8,21.7,0.0,4.1,1.6,5.7,0.106,0.0,2.6,-1.2,1.4,2.2
"130","Andre Drummond","C",19,"DET",60,1243,21.6,0.578,0.006,0.465,15.4,27.2,21.2,4.1,2.5,6.1,12.2,17.2,0.0,2.2,2.3,4.5,0.172,0.0,-0.3,2.6,2.4,1.4
"131","Jared Dudley","SF",27,"PHO",79,2170,14.9,0.582,0.405,0.242,4.1,8.9,6.4,14.9,1.8,0.3,12,17.2,0.0,3.9,0.9,4.8,0.106,0.0,2.1,-1,1.1,1.7
"132","Chris Duhon","PG",30,"LAL",46,820,8,0.517,0.74,0.106,1.5,7.5,4.6,22.8,1.2,0.1,23.7,9.2,0.0,0.6,0.4,1,0.056,0.0,-1.7,-1.7,-3.5,-0.3
"133","Tim Duncan","C",36,"SAS",69,2078,24.4,0.554,0.007,0.307,7.3,29.6,19.1,15.5,1.2,6.4,11.7,27.8,0.0,3.4,4.9,8.3,0.191,0.0,-0.5,4.6,4.1,3.2
"134","Mike Dunleavy","SF",32,"MIL",75,1943,13.6,0.577,0.479,0.205,1.7,14.9,8,11.5,1,1.3,11.7,17.3,0.0,2.7,1.7,4.4,0.109,0.0,0.5,-0.6,-0.1,0.9
"135","Kevin Durant","SF",24,"OKC",81,3119,28.3,0.647,0.233,0.523,1.8,20.3,11.8,21.7,1.9,2.6,13.7,29.8,0.0,13.6,5.3,18.9,0.291,0.0,6.2,1.4,7.7,7.6
"136","Devin Ebanks","SF",23,"LAL",19,197,6.3,0.411,0.301,0.192,5.7,16.9,11.5,7.8,0.8,0.4,12.2,20.4,0.0,-0.2,0.1,-0.1,-0.025,0.0,-5.3,-2.2,-7.6,-0.3
"137","Wayne Ellington","SG",25,"MEM",40,676,9.8,0.529,0.487,0.08,0.9,8.4,4.5,9.9,1.3,0.1,10.4,15.7,0.0,0.6,0.8,1.3,0.094,0.0,-0.9,-1.1,-1.9,0
"138","Wayne Ellington","SG",25,"CLE",38,985,13.9,0.556,0.433,0.179,2.2,11.6,6.7,10.3,1.5,0.2,8.5,17.6,0.0,1.6,0.3,1.9,0.093,0.0,1,-2,-1,0.2
"139","Monta Ellis","SG",27,"MIL",82,3076,16.2,0.493,0.228,0.26,1.5,9.8,5.5,27.1,2.8,0.9,13.7,26.3,0.0,1.2,3.3,4.6,0.071,0.0,0.8,0,0.8,2.2
"140","Kim English","SG",24,"DET",41,407,7.9,0.477,0.446,0.259,2.2,8.4,5.2,9.8,2.1,0.6,13.2,16.1,0.0,0,0.2,0.2,0.021,0.0,-2.5,-1.6,-4.2,-0.2
"141","Jeremy Evans","PF",25,"UTA",37,215,19.9,0.641,0.023,0.75,14,17.6,15.8,8,2,4.8,12,14.1,0.0,0.7,0.3,0.9,0.208,0.0,1.6,2.1,3.7,0.3
"142","Reggie Evans","PF",32,"BRK",80,1967,12.8,0.506,0,0.851,15.5,38,26.7,3.2,2,0.5,23.6,11,0.0,0.8,3.5,4.3,0.105,0.0,-3.2,1.3,-1.8,0.1
"143","Tyreke Evans","SG",23,"SAC",65,2016,18.1,0.558,0.174,0.354,3.1,13.5,8.2,19,2.3,1,12.6,22.3,0.0,3.6,0.8,4.4,0.105,0.0,1.9,-0.6,1.3,1.7
"144","Festus Ezeli","C",23,"GSW",78,1120,9.3,0.467,0,0.479,14.3,16.4,15.4,2.7,1,5.2,23.5,10.7,0.0,0,1.5,1.5,0.066,0.0,-4,2.6,-1.4,0.2
"145","Kenneth Faried","PF",23,"DEN",80,2248,18.5,0.573,0,0.386,13.2,23.2,18.3,5.1,1.8,2.9,12.3,17.7,0.0,4.5,3.4,7.8,0.167,0.0,0.8,1.5,2.2,2.4
"146","Derrick Favors","PF",21,"UTA",77,1787,17.5,0.533,0.009,0.458,11.9,24,17.9,6.8,2,5.7,15.9,20.6,0.0,1.5,2.9,4.4,0.117,0.0,-1.7,2.7,1.1,1.4
"147","Raymond Felton","PG",28,"NYK",68,2313,15.2,0.505,0.293,0.145,2.5,7.5,4.9,27,2.2,0.5,14.2,22.1,0.0,2.5,1.7,4.2,0.087,0.0,1.1,-0.9,0.3,1.3
"148","Landry Fields","SF",24,"TOR",51,1037,10.3,0.487,0.063,0.238,6.7,17.4,11.9,8.9,1.6,0.6,14.6,12.9,0.0,0.3,0.8,1.1,0.052,0.0,-2.6,0.7,-1.9,0
"149","Derek Fisher","PG",38,"DAL",9,229,8.7,0.513,0.354,0.354,0,7.2,3.6,19.5,1.1,0.7,19.3,18.5,0.0,0,0.1,0.1,0.016,0.0,-2.7,-2.4,-5.1,-0.2
"150","Derek Fisher","SG",38,"OKC",24,346,7,0.478,0.594,0.156,0.7,6.2,3.6,6.6,2.1,0.2,10.5,15.1,0.0,0,0.3,0.3,0.046,0.0,-1.8,-1.7,-3.5,-0.1
"151","Evan Fournier","SG",20,"DEN",38,428,13.8,0.597,0.355,0.257,1.6,7.4,4.6,15.5,2.2,0.2,15.9,20.4,0.0,0.7,0.3,1,0.115,0.0,1,-2,-0.9,0.1
"152","Randy Foye","SG",29,"UTA",82,2249,11.7,0.55,0.588,0.195,0.9,5.8,3.3,11.7,1.5,0.9,10.3,18.1,0.0,2.8,0.9,3.7,0.08,0.0,1.7,-2.1,-0.3,0.9
"153","Jimmer Fredette","SG",23,"SAC",69,967,14.6,0.546,0.381,0.242,2.2,6.4,4.2,15.9,1.6,0.2,13.1,23.9,0.0,1.1,-0.1,1.1,0.052,0.0,0.7,-4.3,-3.6,-0.4
"154","Joel Freeland","PF",25,"POR",51,477,9.3,0.435,0,0.19,9.6,19.5,14.5,4.3,1.4,1.7,11,16.6,0.0,-0.2,0.4,0.2,0.022,0.0,-5.3,-0.9,-6.2,-0.5
"155","Danilo Gallinari","SF",24,"DEN",71,2309,16.7,0.561,0.416,0.4,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,0.0,5.2,2,7.2,0.151,0.0,2.7,-0.4,2.3,2.5
"156","Francisco Garcia","SG",31,"SAC",40,710,10.5,0.488,0.532,0.068,1.1,10.1,5.5,9,2.3,3.4,8.7,14.5,0.0,0.2,0.4,0.6,0.04,0.0,-1.1,0.2,-0.9,0.2
"157","Francisco Garcia","SF",31,"HOU",18,319,12.2,0.586,0.737,0.074,0.4,7.7,4.1,9.5,2.2,1.7,10.9,15.1,0.0,0.4,0.3,0.7,0.101,0.0,0.9,-0.3,0.6,0.2
"158","Kevin Garnett","C",36,"BOS",68,2022,19.2,0.535,0.019,0.236,4.5,25.8,15.5,14.4,2,2.4,10.5,24.5,0.0,1.8,3.8,5.6,0.133,0.0,-1.2,2.3,1,1.5
"159","Diante Garrett","PG",24,"PHO",19,149,9,0.375,0.306,0.204,3.7,7.8,5.7,31.3,3.4,0,23.1,20.7,0.0,-0.3,0.1,-0.2,-0.073,0.0,-4.7,-1.5,-6.2,-0.2
"160","Marc Gasol","C",28,"MEM",80,2796,19.5,0.559,0.016,0.364,7.6,18.9,13.1,19.1,1.6,4.1,13.5,19.2,0.0,6.1,5.4,11.5,0.197,0.0,1.7,4.4,6.1,5.7
"161","Pau Gasol","PF",32,"LAL",49,1655,16.7,0.512,0.048,0.307,7.6,20.1,14,19.9,0.7,2.7,13.7,20.5,0.0,2,1.7,3.7,0.107,0.0,-0.4,1.9,1.5,1.5
"162","Rudy Gay","SF",26,"MEM",42,1541,14.1,0.478,0.188,0.227,4.2,15.1,9.5,12.4,2,1.7,12.1,25.7,0.0,-0.2,2.6,2.4,0.075,0.0,-1.2,1.3,0.1,0.8
"163","Rudy Gay","SF",26,"TOR",33,1146,17.6,0.513,0.232,0.246,4.4,17.8,11,15.3,2.6,1.5,13.1,29.1,0.0,0.3,1.4,1.6,0.068,0.0,0.4,0.4,0.9,0.8
"164","Alonzo Gee","SF",25,"CLE",82,2541,10.5,0.505,0.294,0.276,3.3,11.7,7.3,8.2,2.2,0.9,13.7,16.9,0.0,0.5,1.5,1.9,0.036,0.0,-1.4,-0.1,-1.5,0.3
"165","Mickael Gelabale","SF",29,"MIN",36,644,11.8,0.605,0.374,0.173,5.5,12.3,8.8,6.4,1.3,0.5,9.7,11.5,0.0,1,0.5,1.5,0.114,0.0,-0.1,0,-0.1,0.3
"166","Paul George","SF",22,"IND",79,2972,16.8,0.531,0.399,0.233,3.4,19,11.3,19.6,2.6,1.3,15.2,23.5,0.0,2.7,6.3,9,0.145,0.0,1.8,2.9,4.7,5
"167","Daniel Gibson","PG",26,"CLE",46,919,7.7,0.475,0.66,0.15,0.6,7.3,3.8,13.4,1.7,0.4,10.5,14.3,0.0,0.3,0.2,0.5,0.026,0.0,-1.1,-2.3,-3.4,-0.3
"168","Taj Gibson","PF",27,"CHI",65,1459,14.4,0.518,0.009,0.297,9.7,17.5,13.6,7.1,1,4.7,13.2,18.1,0.0,1,2.3,3.3,0.109,0.0,-2.6,2.1,-0.5,0.5
"169","Manu Ginobili","SG",35,"SAS",60,1393,19,0.56,0.436,0.382,2.6,13.4,8.3,30.6,2.9,0.7,17.3,25.2,0.0,2.1,2.4,4.5,0.155,0.0,2.8,1,3.7,2
"170","Drew Gooden","C",31,"MIL",16,151,7.7,0.382,0.082,0.262,8.9,13.3,11,6.1,1.7,2.9,11.7,22.2,0.0,-0.3,0.2,-0.1,-0.034,0.0,-6.5,-0.7,-7.2,-0.2
"171","Ben Gordon","SG",29,"CHA",75,1560,12.7,0.515,0.384,0.167,1.3,8.5,4.8,17.6,1.2,0.8,14.3,27.8,0.0,-0.4,-0.2,-0.6,-0.018,0.0,-0.4,-4.7,-5.1,-1.2
"172","Eric Gordon","SG",24,"NOH",42,1264,15.4,0.523,0.296,0.38,0.9,6.4,3.6,19.3,1.9,0.5,14.6,29.4,0.0,0.8,0.3,1.1,0.042,0.0,0.8,-3.3,-2.6,-0.2
"173","Marcin Gortat","C",28,"PHO",61,1876,15.4,0.543,0.005,0.244,7.6,24,15.6,6.5,1.1,3.9,13.6,17.2,0.0,1.3,2.1,3.4,0.086,0.0,-2.4,1.8,-0.6,0.7
"174","Andrew Goudelock","SG",24,"LAL",1,6,-6.4,0,0,0,18.9,0,9.2,0,0,0,0,14.8,0.0,0,0,0,-0.264,0.0,-12.2,-5.8,-18,0
"175","Danny Granger","SF",29,"IND",5,74,4,0.35,0.286,0.229,4.6,8.9,6.8,6.9,1.4,1,9.4,26.2,0.0,-0.2,0.1,-0.1,-0.075,0.0,-7.2,-2.4,-9.6,-0.1
"176","Aaron Gray","C",28,"TOR",42,513,9,0.544,0,0.489,10.9,20,15.4,9.9,0.7,0.8,24.8,13.1,0.0,0.2,0.4,0.5,0.05,0.0,-3,0.1,-2.9,-0.1
"177","Danny Green","SG",25,"SAS",80,2201,14.1,0.6,0.623,0.119,2,10.3,6.4,9.5,2.1,1.8,11.9,16.6,0.0,2.6,3.2,5.9,0.128,0.0,2,1.3,3.3,2.9
"178","Draymond Green","SF",22,"GSW",79,1061,7.1,0.404,0.261,0.214,6.2,20.3,13.5,7,2,1.8,15.4,14,0.0,-0.9,1.6,0.6,0.028,0.0,-4.8,1.7,-3.1,-0.3
"179","Gerald Green","SF",27,"IND",60,1080,9.9,0.465,0.443,0.153,3.3,11.1,7.3,7.9,0.9,1.6,10.5,21.3,0.0,-0.3,1.5,1.3,0.056,0.0,-2.6,-0.9,-3.5,-0.4
"180","Jeff Green","PF",26,"BOS",81,2252,15,0.561,0.226,0.329,3,13.4,8.3,9.6,1.3,2.4,12.5,22.2,0.0,1.9,2.8,4.7,0.099,0.0,-0.9,0.1,-0.8,0.7
"181","Willie Green","SG",31,"LAC",72,1188,11.8,0.562,0.43,0.083,1.7,7.9,4.9,7.1,1.3,0.8,7.2,16.6,0.0,1.7,0.9,2.5,0.103,0.0,0.3,-1.8,-1.5,0.2
"182","Blake Griffin","PF",23,"LAC",80,2598,22.4,0.572,0.026,0.397,8.7,21.5,15.2,19.9,2,1.6,12.8,25.4,0.0,6.8,3.9,10.6,0.196,0.0,2.9,1.9,4.8,4.5
"183","Hamed Haddadi","C",27,"MEM",13,87,7.4,0.343,0,0.095,13.3,19.4,16.3,6.9,0.6,5.7,15.5,13.7,0.0,-0.1,0.2,0.1,0.039,0.0,-5.9,3.1,-2.7,0
"184","Hamed Haddadi","C",27,"PHO",17,235,11.2,0.479,0,0.41,15.6,26.7,21,5.2,1.1,6.7,27.3,18.7,0.0,-0.4,0.4,0,0,0.0,-6.4,2.3,-4,-0.1
"185","Jordan Hamilton","SF",22,"DEN",40,397,16.9,0.49,0.363,0.129,9.2,17.4,13.4,9.2,1.9,1.6,8.2,25.3,0.0,0.4,0.5,0.8,0.1,0.0,0.6,-1.6,-1,0.1
"186","Richard Hamilton","SG",34,"CHI",50,1088,10.6,0.481,0.109,0.162,1.7,7.2,4.4,19.9,1.2,0.3,14.2,25,0.0,-0.6,0.9,0.4,0.016,0.0,-3.1,-2.4,-5.5,-1
"187","Ben Hansbrough","PG",25,"IND",28,200,7.2,0.501,0.511,0.6,1.1,8.8,5,16.1,1.9,0.7,24,17.1,0.0,-0.1,0.3,0.2,0.044,0.0,-4,-0.4,-4.4,-0.1
"188","Tyler Hansbrough","PF",27,"IND",81,1366,15.3,0.527,0.007,0.737,13.4,17,15.2,4.4,1.1,1,12.6,20.6,0.0,2.1,2.2,4.4,0.154,0.0,-2,-0.8,-2.9,-0.3
"189","James Harden","SG",23,"HOU",78,2985,23,0.6,0.364,0.592,2.4,11.9,7.2,25.7,2.4,1,14.9,29,0.0,9.8,3,12.8,0.206,0.0,5.4,0.1,5.5,5.7
"190","Maurice Harkless","SF",19,"ORL",76,1974,12.5,0.504,0.207,0.227,7,12.2,9.6,3.9,2.3,2.4,10,15.9,0.0,0.7,1.7,2.4,0.059,0.0,-1.8,0.7,-1,0.5
"191","Josh Harrellson","C",23,"MIA",6,31,8.5,0.506,0.556,0.222,12.6,15,13.9,0,1.7,2.6,23.3,19.9,0.0,0,0,0,0.002,0.0,-5.1,-4.5,-9.6,-0.1
"192","Al Harrington","C",32,"ORL",10,119,10.3,0.434,0.526,0.07,5.7,19.9,12.8,13.7,1.8,0.6,10.6,25.1,0.0,-0.1,0.1,0,-0.012,0.0,-1.7,-2.1,-3.8,-0.1
"193","Devin Harris","SG",29,"ATL",58,1421,14.6,0.565,0.519,0.348,0.5,8.7,4.7,21.7,2.3,0.7,14.7,19.5,0.0,1.8,1.5,3.3,0.111,0.0,0.9,-0.9,-0.1,0.7
"194","Terrel Harris","SG",25,"MIA",7,29,7.2,0.434,0.125,1,18,20.1,19.1,9.5,0,0,25.8,25.6,0.0,0,0,0,-0.04,0.0,-6.9,-3.6,-10.5,-0.1
"195","Terrel Harris","SG",25,"NOH",13,108,-6.8,0.126,0.368,0.105,0,19.1,9.4,8.9,1,2.3,39.5,14.2,0.0,-0.7,0.1,-0.6,-0.267,0.0,-13,0.9,-12,-0.3
"196","Tobias Harris","SF",20,"MIL",28,325,13,0.538,0.183,0.226,5.4,13.7,9.4,6.4,1.2,1.6,12.5,19.4,0.0,0.2,0.3,0.5,0.08,0.0,-2.5,-1.4,-4,-0.2
"197","Tobias Harris","PF",20,"ORL",27,974,17,0.524,0.219,0.28,6.5,20.2,13.3,9.6,1.3,2.9,9.7,23.1,0.0,1,0.9,1.9,0.092,0.0,0,0.3,0.2,0.6
"198","Udonis Haslem","PF",32,"MIA",75,1414,9.9,0.535,0,0.179,9,25.3,17.6,3.8,1.1,0.9,14.2,10.7,0.0,1.2,2,3.2,0.108,0.0,-2.9,0,-2.9,-0.3
"199","Spencer Hawes","C",24,"PHI",82,2233,16,0.514,0.107,0.194,8.5,21.7,14.9,13.5,0.6,3.9,13,20.9,0.0,1.7,2.8,4.5,0.096,0.0,-1.5,1.5,-0.1,1.1
"200","Chuck Hayes","C",29,"SAC",74,1209,10.7,0.469,0.005,0.253,10.5,18.2,14.2,13.1,1.3,1.2,17.2,9.4,0.0,1.1,0.4,1.5,0.06,0.0,-1.5,0.8,-0.7,0.4
"201","Gordon Hayward","SF",22,"UTA",72,2104,16.8,0.564,0.318,0.38,2.8,9.8,6.3,16.7,1.5,1.4,11.7,22.1,0.0,4.2,1.2,5.4,0.123,0.0,2.4,-1.2,1.3,1.7
"202","Lazar Hayward","SF",26,"MIN",4,31,11.2,0.396,0.4,0.6,0,15.2,7.4,14.2,3.3,0,0,18.3,0.0,0,0,0.1,0.087,0.0,-2.5,-0.4,-2.9,0
"203","Brendan Haywood","C",33,"CHA",61,1162,8.7,0.441,0.005,0.306,12,16.7,14.3,3.9,0.7,3.4,16.9,11.5,0.0,-0.2,0.4,0.1,0.006,0.0,-4.3,-0.3,-4.6,-0.8
"204","Gerald Henderson","SG",25,"CHA",68,2133,16.4,0.531,0.117,0.366,2.9,10.8,6.7,15.6,1.7,1.3,9.8,23.5,0.0,2.9,0.3,3.3,0.073,0.0,0.5,-2.1,-1.6,0.2
"205","Xavier Henry","SF",21,"NOH",50,625,7.6,0.481,0.068,0.571,3.9,13.4,8.6,3.2,1.4,0.7,13.3,17.3,0.0,-0.2,0.2,0,0.002,0.0,-4.6,-2.1,-6.6,-0.7
"206","John Henson","PF",22,"MIL",63,827,18.2,0.497,0.009,0.313,14.5,24.4,19.3,6.3,1.2,3.7,11,22.6,0.0,0.6,1.2,1.9,0.109,0.0,-2.6,-0.2,-2.9,-0.2
"207","Roy Hibbert","C",26,"IND",79,2269,17.3,0.489,0.005,0.261,14.8,17.4,16.1,8.9,0.9,6.7,14.5,22.5,0.0,1.3,4.9,6.1,0.129,0.0,-1.9,3.8,1.9,2.2
"208","J.J. Hickson","C",24,"POR",80,2323,19.7,0.591,0.003,0.36,13.2,28.5,20.7,6.6,1.1,1.7,14.4,19.9,0.0,4.6,2.3,6.9,0.142,0.0,-0.2,0,-0.3,1
"209","Cory Higgins","SG",23,"CHA",6,32,12.6,0.352,0.263,0.105,3.5,7.4,5.4,29.8,4.9,0,0,28.3,0.0,0,0,0,-0.022,0.0,0.1,-2.7,-2.7,0
"210","Nene Hilario","PF",30,"WAS",61,1659,17,0.538,0.002,0.453,6.7,20.6,13.6,19,1.7,1.8,16.3,23.4,0.0,1.3,2.7,4,0.116,0.0,-1.1,2.3,1.3,1.4
"211","George Hill","PG",26,"IND",76,2620,16.6,0.558,0.405,0.245,2,9.9,6,23.4,1.6,0.7,10.7,18.8,0.0,5.9,3.8,9.7,0.177,0.0,2.8,0.3,3.1,3.4
"212","Grant Hill","SF",40,"LAC",29,437,4.8,0.428,0.112,0.245,1.7,11.5,6.7,8.3,1.3,1.3,18.7,14,0.0,-0.5,0.4,-0.1,-0.014,0.0,-5.5,0.2,-5.3,-0.4
"213","Jordan Hill","PF",25,"LAL",29,458,18.5,0.533,0.013,0.394,20.3,19.7,20,4.7,0.9,3,12.5,20.2,0.0,0.9,0.5,1.4,0.147,0.0,-0.7,-0.9,-1.6,0
"214","Kirk Hinrich","PG",32,"CHI",60,1764,10.8,0.493,0.431,0.232,1,9.3,5.1,27.5,1.9,1.1,17.5,14.7,0.0,1,2.1,3.1,0.085,0.0,-1.1,-0.2,-1.2,0.3
"215","Jrue Holiday","PG",22,"PHI",78,2926,16.7,0.496,0.192,0.188,3.3,9.5,6.4,36.5,2.2,0.9,17.3,26.6,0.0,0.6,2.7,3.3,0.055,0.0,1,-0.4,0.6,1.9
"216","Justin Holiday","SG",23,"PHI",9,142,7.6,0.408,0.333,0.167,0,11.5,5.6,16,1.1,3.3,14.9,19.6,0.0,-0.3,0.1,-0.1,-0.042,0.0,-6,-0.7,-6.7,-0.2
"217","Ryan Hollins","C",28,"LAC",60,663,11.3,0.674,0,0.772,9.1,15.7,12.5,2.4,0.5,4.3,22.4,13.6,0.0,1,0.8,1.7,0.125,0.0,-2.2,0.3,-1.9,0
"218","Tyler Honeycutt","SF",22,"SAC",9,32,1.9,0.337,0.182,0.182,10.5,25.8,18,9.1,0,2.4,29.6,23.4,0.0,-0.2,0,-0.1,-0.22,0.0,-11.1,-2.1,-13.2,-0.1
"219","Al Horford","C",26,"ATL",74,2756,19.8,0.56,0.006,0.196,8.2,23,15.7,15.3,1.5,2.2,11.3,21.8,0.0,4.7,4.1,8.8,0.153,0.0,0.7,2.4,3.1,3.5
"220","Dwight Howard","C",27,"LAL",76,2722,19.4,0.573,0.007,0.887,10.4,27.4,19.1,6.6,1.6,4.9,16.6,22.2,0.0,2.8,4.8,7.6,0.134,0.0,-1.5,2.8,1.3,2.3
"221","Josh Howard","SF",32,"MIN",11,207,9.5,0.45,0.208,0.156,4.8,15.4,9.9,3.2,2.5,1.1,10.8,20,0.0,-0.2,0.3,0,0.009,0.0,-4.6,-0.6,-5.2,-0.2
"222","Juwan Howard","PF",39,"MIA",7,51,9.9,0.54,0,0.053,0,18.3,9.7,19.8,0,0,17.1,22,0.0,0,0,0,0.039,0.0,-4.7,-3,-7.7,-0.1
"223","Kris Humphries","PF",27,"BRK",65,1191,13.6,0.515,0.006,0.397,12.4,23.9,18.1,4.3,0.7,2.1,13.5,16.3,0.0,1.4,1.3,2.7,0.109,0.0,-2.5,-0.2,-2.7,-0.2
"224","Serge Ibaka","PF",23,"OKC",80,2486,19.4,0.612,0.073,0.246,11.1,17,14.2,2.8,0.6,7.4,12.7,18.1,0.0,5.3,4.1,9.4,0.181,0.0,0.2,1.9,2.1,2.6
"225","Andre Iguodala","SG",29,"DEN",80,2779,15.2,0.52,0.327,0.307,3.4,13.5,8.5,22.4,2.5,1.5,17.1,18.8,0.0,2.4,3.2,5.6,0.097,0.0,1.4,1.8,3.2,3.7
"226","Ersan Ilyasova","PF",25,"MIL",73,2012,18.3,0.552,0.267,0.196,7.9,20.3,13.9,9.6,1.7,1.3,7.9,20.5,0.0,4.1,2.5,6.7,0.159,0.0,1.7,0.1,1.8,1.9
"227","Kyrie Irving","PG",20,"CLE",59,2048,21.4,0.553,0.261,0.271,1.8,10.8,6.1,32.7,2.3,0.8,13.8,30.2,0.0,4.2,1.1,5.3,0.125,0.0,4.9,-1.6,3.3,2.8
"228","Royal Ivey","SG",31,"PHI",53,698,8.1,0.563,0.611,0.111,2.5,6.8,4.6,6.7,1.7,0.3,11.7,11.3,0.0,0.5,0.5,1,0.066,0.0,-1.6,-1.1,-2.6,-0.1
"229","Jarrett Jack","SG",29,"GSW",79,2349,15.9,0.542,0.237,0.231,1,10.1,5.7,29.9,1.3,0.4,14.3,21,0.0,3.9,1.8,5.6,0.115,0.0,1,-1.4,-0.4,1
"230","Reggie Jackson","PG",22,"OKC",70,993,14.2,0.531,0.32,0.191,2.6,15.6,9.6,19.3,1.5,1,13.1,18.6,0.0,1.2,1.3,2.5,0.121,0.0,-0.3,-0.6,-0.8,0.3
"231","Stephen Jackson","SF",34,"SAS",55,1075,8,0.473,0.515,0.212,2.5,13.5,8.3,10.7,1.8,0.9,17.6,18.7,0.0,-1.2,1.5,0.3,0.013,0.0,-3,0.6,-2.4,-0.1
"232","Bernard James","C",27,"DAL",46,457,14.7,0.541,0.019,0.398,12.9,18.9,16,1.9,1.3,6.5,12.9,13.9,0.0,0.5,0.7,1.2,0.125,0.0,-2.8,1.6,-1.2,0.1
"233","Damion James","SF",25,"BRK",2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-5.5,0.3,-5.2,0
"234","LeBron James","PF",28,"MIA",76,2877,31.6,0.64,0.188,0.395,4.4,20.8,13.1,36.4,2.4,1.9,12.4,30.2,0.0,14.6,4.7,19.3,0.322,0.0,9.2,2.4,11.6,9.8
"235","Mike James","PG",37,"DAL",45,862,9.5,0.481,0.461,0.107,1.2,8,4.7,23.7,1.5,0.3,16.2,17.9,0.0,0,0.5,0.4,0.024,0.0,-1.3,-2.2,-3.4,-0.3
"236","Antawn Jamison","PF",36,"LAL",76,1636,15.3,0.561,0.405,0.237,7.5,16.6,12.2,5,0.9,1,7.7,18.7,0.0,3,1.3,4.3,0.126,0.0,0.7,-1.8,-1.1,0.4
"237","Al Jefferson","C",28,"UTA",78,2578,20.9,0.522,0.014,0.176,7,25.9,16.3,12,1.6,2.7,7.3,25.3,0.0,4.3,3.3,7.7,0.143,0.0,0.5,1,1.5,2.2
"238","Richard Jefferson","SF",32,"GSW",56,568,10.3,0.552,0.331,0.39,1,14.9,8.1,8,1.3,1,12.6,14.4,0.0,0.4,0.6,1,0.081,0.0,-2.6,-0.3,-2.9,-0.1
"239","Jared Jeffries","PF",31,"POR",38,350,2.4,0.343,0.037,0.426,8.5,11.4,10,5.6,0.9,1.3,21,10.6,0.0,-0.4,0.1,-0.3,-0.042,0.0,-6.1,0,-6,-0.4
"240","Charles Jenkins","SG",23,"GSW",47,291,6.9,0.445,0.024,0.217,2,5.9,4,14.4,1.6,0.3,17.3,16.9,0.0,-0.3,0.2,-0.1,-0.018,0.0,-5.6,-1.6,-7.2,-0.4
"241","Charles Jenkins","PG",23,"PHI",12,150,8.6,0.377,0,0.105,2.2,6.2,4.1,15.7,2.1,0.5,4.8,12.8,0.0,0,0.1,0.1,0.021,0.0,-5,-1,-5.9,-0.1
"242","John Jenkins","SG",21,"ATL",61,902,13,0.576,0.469,0.238,2.2,9.6,6,9.8,0.7,0.8,11,18.7,0.0,1.1,0.6,1.7,0.091,0.0,-0.5,-2.3,-2.8,-0.2
"243","Brandon Jennings","PG",23,"MIL",80,2897,16.1,0.51,0.37,0.225,2.1,7.2,4.6,29.1,2.2,0.3,12.9,23.7,0.0,3.6,2.2,5.8,0.096,0.0,2.4,-1.5,0.9,2.1
"244","Jonas Jerebko","PF",25,"DET",49,892,15.7,0.531,0.263,0.278,8.6,15.4,11.9,8.1,2.3,0.7,10.6,20.2,0.0,1.2,0.8,2,0.107,0.0,0.4,-1,-0.6,0.3
"245","Amir Johnson","PF",25,"TOR",81,2325,17.3,0.591,0.021,0.309,11.4,20,15.6,8.7,1.8,3.8,14.5,16.1,0.0,4.4,2.9,7.3,0.151,0.0,0.7,2.8,3.5,3.2
"246","Chris Johnson","C",27,"MIN",30,284,18.4,0.65,0,0.453,7.8,16.6,12.1,4.9,1.3,7.6,12.6,16.2,0.0,0.6,0.4,1,0.176,0.0,-1.2,3.1,1.9,0.3
