"","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"70","Avery Bradley","PG",23,"BOS",60,1855,12.7,0.51,0.242,0.136,2.9,11.2,6.9,8.1,1.7,0.5,9.9,23.2,0.0,0.4,1.4,1.8,0.046,0.0,-1.1,-1.4,-2.5,-0.2
"71","Elton Brand","C",34,"ATL",73,1414,14,0.561,0.006,0.283,8,21.5,14.8,8.1,1.4,4.9,13.8,13.9,0.0,1.4,2.1,3.6,0.121,0.0,-2.7,3.1,0.5,0.9
"72","Corey Brewer","SF",27,"MIN",81,2609,12.7,0.55,0.261,0.281,2.6,6.2,4.3,7.9,2.9,0.9,10.4,16.5,0.0,2.4,2.7,5.2,0.095,0.0,0.4,1.3,1.7,2.4
"73","Ronnie Brewer","SF",28,"HOU",23,158,3.5,0.22,0.533,0.133,1.5,8,4.9,8.2,1.9,0.5,11.2,5,0.0,-0.1,0.1,0,0.004,0.0,-4.6,1.2,-3.4,-0.1
"74","Ronnie Brewer","SF",28,"CHI",1,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.029,0.0,-7.3,1,-6.3,0
"75","Aaron Brooks","PG",29,"HOU",43,716,11.9,0.529,0.502,0.167,3.8,5.7,4.8,18.1,1.7,0.6,15.3,20.4,0.0,0.6,0.5,1.1,0.076,0.0,0.3,-2.1,-1.8,0
"76","Aaron Brooks","PG",29,"DEN",29,841,12.9,0.508,0.365,0.16,2.6,7.5,5,27.7,1.6,0.6,16.2,20.5,0.0,0.6,0.4,1,0.058,0.0,0.4,-1.6,-1.2,0.2
"77","MarShon Brooks","SG",25,"BOS",10,73,10.7,0.514,0.167,0.583,1.5,28.8,14.8,8.6,0.7,1.1,18.8,22.6,0.0,-0.1,0.1,0,0.017,0.0,-6.7,-1.6,-8.3,-0.1
"78","MarShon Brooks","SG",25,"GSW",7,15,24.3,0.44,0.154,0.308,7.4,28.6,18.2,0,3.3,0,0,43.3,0.0,0,0,0,0.087,0.0,-7.8,-10.6,-18.4,-0.1
"79","MarShon Brooks","SG",25,"LAL",18,228,16.5,0.578,0.216,0.295,3.7,10.3,7,15.2,2.6,0.9,14.6,22.3,0.0,0.2,0.1,0.3,0.072,0.0,-0.2,-1,-1.3,0
"80","Lorenzo Brown","PG",23,"PHI",26,224,8.2,0.349,0.349,0.151,3.7,10,6.8,27.5,2.8,1.1,14.9,20.4,0.0,-0.5,0.2,-0.3,-0.068,0.0,-5,-1.8,-6.8,-0.3
"81","Shannon Brown","SG",28,"SAS",10,103,-0.5,0.36,0.071,0.321,1.1,12.6,7.1,6.4,0.5,0,20,17.5,0.0,-0.3,0.1,-0.2,-0.102,0.0,-9.2,-0.9,-10.1,-0.2
"82","Shannon Brown","SG",28,"NYK",19,148,8.4,0.462,0,0.316,4.6,7.4,6,4.1,4.3,0,18.8,16.7,0.0,-0.2,0.2,0,-0.013,0.0,-5,0.2,-4.9,-0.1
"83","Kobe Bryant","SG",35,"LAL",6,177,10.7,0.505,0.219,0.288,1.2,14.5,7.8,34.6,1.9,0.4,29.2,28.7,0.0,-0.5,0.1,-0.4,-0.097,0.0,-4.7,-1.3,-5.9,-0.2
"84","Chase Budinger","SF",25,"MIN",41,751,9.7,0.505,0.472,0.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1,16.7,0.0,0.3,0.6,0.9,0.059,0.0,-1.3,-1.3,-2.6,-0.1
"85","Reggie Bullock","SF",22,"LAC",43,395,6.7,0.46,0.603,0.074,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,0.0,-0.2,0.3,0.2,0.019,0.0,-2.9,-1.8,-4.7,-0.3
"86","Trey Burke","PG",21,"UTA",70,2262,12.6,0.473,0.375,0.126,1.8,9,5.3,29.4,1,0.2,12.2,21.8,0.0,1,0,0.9,0.02,0.0,0.5,-3,-2.5,-0.3
"87","Alec Burks","SG",22,"UTA",78,2193,15.8,0.547,0.172,0.449,3,10.7,6.8,16.9,1.7,0.5,13,23.9,0.0,2.6,0.6,3.2,0.07,0.0,0.5,-1.7,-1.2,0.5
"88","Caron Butler","SF",33,"MIL",34,821,12.4,0.494,0.415,0.158,2.2,20.5,11,11.9,1.5,1.1,12.1,23.7,0.0,-0.2,0.5,0.2,0.014,0.0,-1.7,-2.1,-3.9,-0.4
"89","Caron Butler","SF",33,"OKC",22,598,11.9,0.548,0.548,0.102,1,11.9,6.7,6.4,2,0.8,4,15,0.0,0.9,0.7,1.6,0.127,0.0,0.6,-0.4,0.2,0.3
"90","Jimmy Butler","SG",24,"CHI",67,2591,13.5,0.522,0.346,0.488,3.9,10.5,7.2,11.1,2.6,1.1,10.8,16.8,0.0,2.4,4.6,7.1,0.131,0.0,0,2.4,2.4,2.9
"91","Rasual Butler","SG",34,"IND",50,378,12.2,0.585,0.564,0.127,1.9,9.9,6.1,7.4,1,1.8,8.7,15.4,0.0,0.5,0.6,1.1,0.138,0.0,-0.6,-0.3,-0.9,0.1
"92","Dwight Buycks","PG",24,"TOR",14,146,7.2,0.414,0.354,0.188,3.2,15.2,9.2,10.6,2.9,0,16.1,19.3,0.0,-0.2,0.2,0,-0.009,0.0,-4.8,0.2,-4.5,-0.1
"93","Andrew Bynum","C",26,"CLE",24,480,14.8,0.456,0,0.207,10.7,18.9,14.7,9.6,0.6,4.9,11.9,23.4,0.0,-0.2,0.5,0.4,0.036,0.0,-4,0.8,-3.1,-0.1
"94","Andrew Bynum","C",26,"IND",2,36,19.9,0.459,0,0.318,19.7,38.8,29.7,11.2,0,2.1,13.8,36.9,0.0,0,0.1,0,0.063,0.0,-5.7,-1.7,-7.4,0
"95","Will Bynum","PG",31,"DET",56,1054,14.4,0.502,0.144,0.281,2.4,8.2,5.1,32.5,1.9,0.5,17.6,23.8,0.0,0.6,0.4,1,0.047,0.0,-0.7,-2.8,-3.5,-0.4
"96","Nick Calathes","SG",24,"MEM",71,1173,12.3,0.506,0.196,0.232,2.3,11.5,6.9,26.5,3,0.6,22.8,17.5,0.0,-0.1,1.6,1.5,0.062,0.0,-1.9,0.8,-1.1,0.3
"97","Jose Calderon","PG",32,"DAL",81,2468,15.2,0.596,0.568,0.084,1.4,7.6,4.5,22.4,1.4,0.4,11.7,16.2,0.0,5.4,0.8,6.3,0.122,0.0,3.3,-2,1.3,2.1
"98","Kentavious Caldwell-Pope","SG",20,"DET",80,1583,9.4,0.483,0.402,0.133,2.5,8.6,5.4,5,2.4,0.6,5.4,13.9,0.0,1,0.8,1.8,0.055,0.0,-1.2,-0.8,-2.1,0
"99","Isaiah Canaan","PG",22,"HOU",22,252,9.5,0.506,0.632,0.333,3.3,7.1,5.3,13.2,1.6,1.2,17.4,21,0.0,0,0.2,0.2,0.031,0.0,-1.4,-2,-3.4,-0.1
"100","DeMarre Carroll","SF",27,"ATL",73,2341,13.9,0.575,0.417,0.22,5.3,14.5,10,8.9,2.3,0.7,10.1,15.2,0.0,3.2,2.6,5.8,0.119,0.0,1,1.1,2.1,2.4
"101","Vince Carter","SG",37,"DAL",81,1973,15.9,0.539,0.457,0.242,4,12.6,8.3,16.5,1.6,1.5,10.7,23.1,0.0,3,1.3,4.3,0.105,0.0,2.2,-1,1.1,1.6
"102","Michael Carter-Williams","PG",22,"PHI",70,2414,15.5,0.48,0.197,0.348,4.3,15.6,9.8,30.2,2.6,1.4,16.9,25.7,0.0,-0.8,2.1,1.3,0.026,0.0,-0.6,0.4,-0.2,1.1
"103","Omri Casspi","PF",25,"HOU",71,1283,12.9,0.528,0.429,0.298,5.1,16.8,11.3,10.5,1.7,0.8,13.4,18.3,0.0,1,1.4,2.4,0.091,0.0,-0.6,-0.2,-0.8,0.4
"104","Mario Chalmers","PG",27,"MIA",73,2178,14,0.567,0.404,0.291,2.5,9.6,6.2,24.3,2.9,0.6,20.4,17.4,0.0,2.4,2.5,4.8,0.106,0.0,1,0.2,1.2,1.7
"105","Tyson Chandler","C",31,"NYK",55,1662,16.4,0.615,0.003,0.481,10.9,27,18.7,5.5,1.2,3.4,15.4,12.9,0.0,3.1,1.9,4.9,0.143,0.0,-0.6,1.8,1.3,1.4
"106","Wilson Chandler","SF",26,"DEN",62,1927,12.4,0.526,0.476,0.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,0.0,1.8,1.2,3.1,0.076,0.0,0.7,-0.6,0.2,1.1
"107","Josh Childress","SF",30,"NOP",4,24,3.9,0.0,0.0,0.0,0,14.7,7.3,10.7,2.2,0,100,1.9,0.0,0,0,0,-0.003,0.0,-6.2,2,-4.3,0
"108","Dionte Christmas","SF",27,"PHO",31,198,11.1,0.489,0.5,0.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,0.0,0.2,0.1,0.3,0.083,0.0,-1.1,-2.5,-3.6,-0.1
"109","Earl Clark","PF",26,"CLE",45,698,8.6,0.467,0.483,0.1,3.1,17.6,10.2,3.6,1.2,2.3,10.7,17.9,0.0,-0.5,0.7,0.2,0.014,0.0,-3.8,-1,-4.9,-0.5
"110","Earl Clark","PF",26,"NYK",9,70,13.5,0.453,0.286,0.476,3.3,24.2,13.4,4.3,0.8,7.6,3.8,17.5,0.0,0,0.1,0.1,0.08,0.0,-4.8,0.9,-3.9,0
"111","Ian Clark","SG",22,"UTA",23,172,9.2,0.485,0.463,0.104,1.9,11.1,6.4,14.7,2.4,0.9,16.7,22.4,0.0,-0.2,0.1,-0.1,-0.025,0.0,-2.6,-2.1,-4.7,-0.1
"112","Victor Claver","SF",25,"POR",21,184,8.8,0.502,0.429,0.262,5.3,17.4,11.4,9.1,0.8,1.1,19,13.7,0.0,0,0.2,0.2,0.047,0.0,-3,0,-3,0
"113","Norris Cole","PG",25,"MIA",82,2014,8.8,0.497,0.348,0.136,1.1,8.6,5,17.9,2,0.2,19.3,15.6,0.0,-0.5,1.7,1.2,0.029,0.0,-2.2,-0.8,-3,-0.5
"114","Jason Collins","C",35,"BRK",22,172,4.1,0.485,0.125,0.167,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,0.0,-0.1,0.1,0.1,0.017,0.0,-4.1,0.5,-3.6,-0.1
"115","Darren Collison","PG",26,"LAC",80,2069,16.2,0.575,0.272,0.323,2.6,7.3,5,21.9,2.2,0.6,14.3,19.7,0.0,3.8,2,5.9,0.136,0.0,1.4,-0.4,1,1.6
"116","Nick Collison","PF",33,"OKC",81,1353,11.8,0.599,0.071,0.386,10.2,14.1,12.2,10.9,1.1,1.7,20.1,11.6,0.0,2,1.6,3.6,0.128,0.0,-0.5,1.1,0.6,0.9
"117","Mike Conley","PG",26,"MEM",73,2446,20,0.545,0.283,0.268,2,8.4,5.2,30.1,2.4,0.4,11.5,24.6,0.0,5.5,2.7,8.2,0.161,0.0,4.1,-0.7,3.4,3.3
"118","Chris Copeland","SF",29,"IND",41,265,17.6,0.621,0.675,0.12,3.1,10.1,6.8,12.6,0.6,2,10.2,23.7,0.0,0.6,0.4,1,0.186,0.0,3.5,-2.1,1.4,0.2
"119","DeMarcus Cousins","C",23,"SAC",71,2298,26.1,0.555,0.006,0.5,10.6,30.5,20.4,17.8,2.4,3.2,14.7,32.7,0.0,4.1,3.8,7.9,0.166,0.0,1.9,2.9,4.7,3.9
"120","Robert Covington","SF",23,"HOU",7,34,15,0.571,0.786,0,6.9,9.3,8.2,0,2.9,0,6.7,19.3,0.0,0.1,0,0.1,0.122,0.0,1.3,-4.9,-3.6,0
"121","Allen Crabbe","SG",21,"POR",15,100,7.7,0.475,0.424,0.121,1.1,8.5,4.8,8.7,1,0.7,7.9,16.5,0.0,0,0.1,0.1,0.037,0.0,-2.7,-2.1,-4.7,-0.1
"122","Jamal Crawford","SG",33,"LAC",69,2094,17.3,0.556,0.441,0.318,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,0.0,3.8,1.5,5.3,0.122,0.0,2.7,-2.6,0.2,1.2
"123","Jordan Crawford","SG",25,"BOS",39,1198,15.7,0.525,0.345,0.277,1.7,10,5.7,31,1.5,0.2,14.1,22,0.0,1.7,0.7,2.4,0.096,0.0,1.6,-1.9,-0.3,0.5
