"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G"
"124","Jonny Flynn","PG",20,"MIN",81,81,28.9,4.9,11.8,0.417,1,2.7,0.358,4,9.1,0.434,0.457,2.8,3.3,0.826,0.3,2.1,2.4,4.4,1,0,2.9,1.2,13.5
"125","T.J. Ford","PG",26,"IND",47,32,25.3,4,8.9,0.445,0.2,1.1,0.16,3.8,7.8,0.484,0.455,2.2,2.9,0.77,0.9,2.3,3.2,3.8,0.9,0.2,1.9,2.2,10.3
"126","Jeff Foster","C",33,"IND",16,3,15.9,1.4,2.9,0.478,0,0.1,0,1.4,2.8,0.489,0.478,0.3,0.6,0.556,2.1,2.9,5.1,1.3,0.2,0.3,0.9,2.8,3.1
"127","Randy Foye","PG",26,"WAS",70,38,23.8,3.7,8.8,0.414,0.9,2.6,0.346,2.8,6.2,0.442,0.464,1.8,2.1,0.89,0.2,1.6,1.9,3.3,0.5,0.1,1.3,1.8,10.1
"128","Channing Frye","C",26,"PHO",81,41,27,3.9,8.7,0.451,2.1,4.8,0.439,1.8,3.8,0.466,0.573,1.2,1.5,0.81,0.8,4.5,5.3,1.4,0.8,0.9,0.9,3.2,11.2
"129","Dan Gadzuric","C",31,"MIL",32,6,9.8,1.2,2.8,0.438,0,0,0.0,1.2,2.8,0.438,0.438,0.3,0.8,0.4,1.2,1.7,2.9,0.4,0.3,0.4,0.5,2,2.8
"130","Sundiata Gaines","PG",23,"UTA",32,0,6.8,1.2,2.6,0.463,0.2,0.8,0.269,1,1.8,0.554,0.506,0.7,1.4,0.5,0.2,0.7,0.9,1.2,0.4,0,0.4,0.5,3.3
"131","Danilo Gallinari","SF",21,"NYK",81,74,33.9,4.8,11.4,0.423,2.3,6,0.381,2.5,5.4,0.469,0.523,3.1,3.8,0.818,0.8,4.1,4.9,1.7,0.9,0.7,1.4,2.4,15.1
"132","Francisco Garcia","SG",28,"SAC",25,4,23,3.3,7,0.466,0.9,2.4,0.39,2.4,4.7,0.504,0.531,0.6,0.7,0.882,0.4,2.2,2.6,1.8,0.4,0.8,0.8,2,8.1
"133","Kevin Garnett","PF",33,"BOS",69,69,29.9,5.8,11.2,0.521,0,0.1,0.2,5.8,11.1,0.523,0.521,2.7,3.2,0.837,1.1,6.2,7.3,2.7,1,0.8,1.5,2.5,14.3
"134","Marc Gasol","C",25,"MEM",69,69,35.8,5.5,9.4,0.581,0,0,0,5.5,9.4,0.582,0.581,3.7,5.4,0.67,3,6.3,9.3,2.4,1,1.6,2,3.7,14.6
"135","Pau Gasol","C",29,"LAL",65,65,37,7,13,0.536,0,0.1,0,7,12.9,0.539,0.536,4.4,5.6,0.79,3.7,7.6,11.3,3.4,0.6,1.7,2.2,2.3,18.3
"136","Rudy Gay","SF",23,"MEM",80,80,39.7,7.5,16.1,0.466,0.8,2.5,0.327,6.7,13.6,0.492,0.491,3.8,5,0.753,1.4,4.5,5.9,1.9,1.5,0.8,2.1,2.5,19.6
"137","Alonzo Gee","SG",22,"WAS",11,2,16.5,2.5,5.4,0.475,0.6,0.8,0.778,1.9,4.5,0.42,0.534,1.6,2.6,0.621,1.4,1.6,3,0.6,0.6,0.1,0.9,1.2,7.4
"138","Devean George","SF",32,"GSW",45,4,16.9,2,4.6,0.432,1.1,2.7,0.39,0.9,1.8,0.494,0.549,0.4,0.5,0.696,0.5,2.1,2.5,0.7,0.9,0.2,0.3,2,5.4
"139","Daniel Gibson","PG",23,"CLE",56,10,19.1,2.2,4.8,0.466,1.3,2.7,0.477,1,2.1,0.454,0.599,0.6,0.9,0.694,0.2,1.1,1.3,1.3,0.4,0.1,0.6,1.4,6.3
"140","Taj Gibson","PF",24,"CHI",82,70,26.9,3.8,7.7,0.494,0,0,0.0,3.8,7.7,0.494,0.494,1.4,2.1,0.646,2.8,4.7,7.5,0.9,0.6,1.3,1.4,3.4,9
"141","Trey Gilder","SF",25,"MEM",2,0,2.5,0.5,0.5,1,0,0,0.0,0.5,0.5,1,1,0,0,0.0,0,0.5,0.5,0,0.5,0,0,0,1
"142","Manu Ginobili","SG",32,"SAS",75,21,28.7,5.3,12,0.441,1.8,4.7,0.377,3.5,7.4,0.481,0.514,4.1,4.7,0.87,0.9,2.9,3.8,4.9,1.4,0.3,2.1,2.1,16.5
"143","Ryan Gomes","SF",27,"MIN",76,64,29.1,4.3,9.6,0.447,1,2.6,0.372,3.3,7,0.475,0.497,1.4,1.7,0.825,1,3.6,4.6,1.6,0.8,0.2,1.3,2,10.9
"144","Ben Gordon","SG",26,"DET",62,17,27.9,4.7,11.3,0.416,1.2,3.8,0.321,3.5,7.5,0.465,0.47,3.2,3.7,0.861,0.4,1.5,1.9,2.7,0.8,0.1,1.9,2.4,13.8
"145","Eric Gordon","SG",21,"LAC",62,60,36,5.7,12.6,0.449,1.9,5.2,0.371,3.8,7.5,0.503,0.525,3.6,4.8,0.742,0.4,2.2,2.6,3,1.1,0.2,2.3,1.5,16.9
"146","Marcin Gortat","C",25,"ORL",81,0,13.4,1.5,2.8,0.533,0,0,0,1.5,2.8,0.54,0.533,0.6,0.9,0.68,1.3,2.9,4.2,0.2,0.2,0.9,0.6,1.7,3.6
"147","Joey Graham","SF",27,"DEN",63,18,12,1.7,3.2,0.52,0,0.2,0.154,1.6,3,0.545,0.525,0.9,1.2,0.74,0.6,1.3,2,0.3,0.4,0.1,0.7,1.7,4.2
"148","Stephen Graham","SG",27,"CHA",70,8,11.5,1.7,3.4,0.496,0.2,0.7,0.32,1.5,2.7,0.542,0.529,0.6,0.9,0.646,0.3,1.6,1.9,0.3,0.3,0.1,0.5,1.3,4.2
"149","Danny Granger","SF",26,"IND",62,62,36.7,7.9,18.4,0.428,2.5,7.1,0.361,5.3,11.3,0.471,0.498,5.9,6.9,0.848,1.1,4.4,5.5,2.8,1.5,0.8,2.5,3,24.1
"150","Danny Green","SG",22,"CLE",20,0,5.8,0.8,2,0.385,0.3,1.1,0.273,0.5,0.9,0.529,0.462,0.2,0.3,0.667,0.4,0.5,0.9,0.3,0.3,0.2,0.3,0.5,2
"151","Jeff Green","PF",23,"OKC",82,82,37.1,5.9,13,0.453,1.3,3.8,0.333,4.6,9.2,0.503,0.502,2,2.7,0.74,1.4,4.6,6,1.6,1.3,0.9,1.6,2.7,15.1
"152","Willie Green","SG",28,"PHI",73,18,21.3,3.4,7.4,0.457,0.6,1.9,0.346,2.8,5.6,0.494,0.5,1.3,1.6,0.833,0.3,1.5,1.8,2.1,0.4,0.2,0.9,1.8,8.7
"153","Donte Greene","SF",21,"SAC",76,50,21.4,3.2,7.3,0.441,0.9,2.4,0.377,2.3,4.9,0.473,0.504,1.2,1.8,0.643,0.7,2.4,3.1,0.9,0.5,0.7,1.2,2,8.5
"154","Taylor Griffin","SF",23,"PHO",8,0,4,0.5,1.3,0.4,0,0.3,0,0.5,1,0.5,0.4,0.3,0.5,0.5,0,0.3,0.3,0.1,0,0.3,0.1,0.5,1.3
"155","Hamed Haddadi","C",24,"MEM",36,0,6.7,0.7,1.7,0.387,0,0.1,0,0.7,1.6,0.407,0.387,0.4,0.5,0.737,0.7,1.4,2.1,0.3,0,0.4,0.6,1.6,1.7
"156","Malik Hairston","SG",22,"SAS",47,0,6.7,0.9,1.6,0.526,0,0.2,0.182,0.8,1.4,0.585,0.539,0.4,0.6,0.567,0.3,0.8,1,0.3,0.1,0.2,0.2,0.6,2.1
"157","Marcus Haislip","SF",29,"SAS",10,0,4.4,1,2.1,0.476,0.3,0.5,0.6,0.7,1.6,0.438,0.548,0.2,0.5,0.4,0.4,0.6,1,0,0,0.2,0.3,0.5,2.5
"158","Richard Hamilton","SG",31,"DET",46,46,33.7,6.4,15.6,0.409,0.9,3,0.297,5.5,12.6,0.435,0.437,4.4,5.2,0.846,0.7,2,2.7,4.4,0.7,0.1,2.5,2.5,18.1
"159","Tyler Hansbrough","PF",24,"IND",29,1,17.6,2.8,7.8,0.36,0,0.1,0,2.8,7.6,0.367,0.36,2.9,3.9,0.743,2.1,2.7,4.8,1,0.6,0.3,0.7,2.4,8.5
"160","James Harden","SG",20,"OKC",76,0,22.9,3.1,7.6,0.403,1.2,3.3,0.375,1.8,4.3,0.424,0.484,2.6,3.2,0.808,0.6,2.6,3.2,1.8,1.1,0.3,1.4,2.6,9.9
"161","Al Harrington","PF",29,"NYK",72,15,30.5,6.2,14.3,0.435,1.9,5.7,0.342,4.3,8.6,0.496,0.503,3.3,4.4,0.757,1.2,4.4,5.6,1.5,0.9,0.4,1.8,2.9,17.7
"162","Devin Harris","PG",26,"NJN",64,61,34.7,5.6,13.8,0.403,0.9,3.4,0.276,4.6,10.4,0.444,0.437,4.8,6,0.798,0.4,2.8,3.2,6.6,1.2,0.3,2.8,2.8,16.9
"163","Udonis Haslem","PF",29,"MIA",78,0,27.9,4,8.1,0.494,0,0,0.0,4,8.1,0.494,0.494,1.9,2.5,0.762,2.1,5.9,8.1,0.7,0.4,0.3,1,2.2,9.9
"164","Trenton Hassell","SF",30,"NJN",52,31,21.3,1.7,4.2,0.411,0,0.1,0,1.7,4.1,0.421,0.411,1,1.3,0.754,1.1,1.8,2.9,1,0.3,0.2,0.9,1.8,4.5
"165","Spencer Hawes","C",21,"SAC",72,59,26.4,4.3,9.3,0.468,0.4,1.2,0.299,4,8,0.494,0.488,1,1.5,0.689,2,4,6.1,2.2,0.4,1.2,1.8,2.8,10
"166","Chuck Hayes","C",26,"HOU",82,82,21.6,2,4,0.489,0,0,0.0,2,4,0.489,0.489,0.4,0.8,0.545,1.8,3.8,5.7,1.7,0.9,0.5,0.9,2.7,4.4
"167","Jarvis Hayes","SF",28,"NJN",45,19,23,3.1,7.3,0.421,1.3,4,0.335,1.7,3.3,0.523,0.512,0.3,0.4,0.778,0.2,2.2,2.4,0.9,0.6,0.2,0.6,2,7.8
"168","Luther Head","SG",27,"IND",47,10,17.3,2.9,6.6,0.437,0.8,2.2,0.352,2.1,4.4,0.481,0.497,1,1.2,0.828,0.1,1.6,1.7,1.5,0.4,0.2,1.1,1.1,7.6
"169","Gerald Henderson","SG",22,"CHA",43,0,8.3,0.9,2.4,0.356,0.1,0.4,0.211,0.8,2,0.388,0.375,0.8,1.1,0.745,0.3,0.9,1.3,0.3,0.2,0.2,0.3,0.6,2.6
"170","Roy Hibbert","C",23,"IND",81,69,25.1,4.8,9.7,0.495,0,0.1,0.5,4.7,9.6,0.495,0.497,2.1,2.8,0.754,2.2,3.5,5.7,2,0.4,1.6,1.8,3.5,11.7
"171","J.J. Hickson","PF",21,"CLE",81,73,20.9,3.6,6.4,0.554,0,0,0,3.6,6.4,0.555,0.554,1.4,2,0.681,1.4,3.6,4.9,0.5,0.4,0.5,1.1,1.6,8.5
"172","Nene Hilario","C",27,"DEN",82,82,33.6,5.1,8.7,0.587,0,0,0,5.1,8.7,0.589,0.587,3.6,5.1,0.704,2,5.6,7.6,2.5,1.4,1,1.5,3.4,13.8
"173","George Hill","PG",23,"SAS",78,43,29.2,4.5,9.5,0.478,1,2.4,0.399,3.6,7.1,0.505,0.529,2.3,3,0.772,0.5,2.1,2.6,2.9,0.9,0.3,1.3,2.8,12.4
"174","Grant Hill","SF",37,"PHO",81,81,30,4.1,8.7,0.478,0.4,1,0.438,3.7,7.7,0.483,0.503,2.5,3.1,0.817,0.9,4.6,5.5,2.4,0.7,0.4,1.3,2,11.3
"175","Kirk Hinrich","SG",29,"CHI",74,53,33.5,4.2,10.2,0.409,1.4,3.8,0.371,2.8,6.4,0.431,0.478,1.1,1.5,0.752,0.3,3.2,3.5,4.5,1.1,0.3,1.5,2.8,10.9
"176","Jrue Holiday","PG",19,"PHI",73,51,24.2,3.2,7.1,0.442,0.8,2.2,0.39,2.3,4.9,0.465,0.502,0.9,1.2,0.756,0.8,1.8,2.6,3.8,1.1,0.2,2.1,2.1,8
"177","Ryan Hollins","C",25,"MIN",73,27,16.8,2.3,4.2,0.558,0,0,0,2.3,4.1,0.56,0.558,1.5,2.2,0.69,1.1,1.8,2.8,0.7,0.3,0.5,1.3,2.7,6.1
"178","Al Horford","C",23,"ATL",81,81,35.1,5.8,10.5,0.551,0,0,1,5.8,10.4,0.551,0.552,2.6,3.3,0.789,2.9,7,9.9,2.3,0.7,1.1,1.5,2.8,14.2
"179","Dwight Howard","C",24,"ORL",82,82,34.7,6.2,10.2,0.612,0,0.1,0,6.2,10.1,0.617,0.612,5.9,10,0.592,3.5,9.7,13.2,1.8,0.9,2.8,3.3,3.5,18.3
"180","Juwan Howard","C",36,"POR",73,27,22.4,2.6,5.1,0.509,0,0,0,2.6,5.1,0.511,0.509,0.8,1,0.786,1.5,3.1,4.6,0.8,0.4,0.1,1,2.6,6
"181","Chris Hunter","C",25,"GSW",60,9,13.1,1.8,3.6,0.502,0,0.1,0,1.8,3.6,0.512,0.502,0.9,1.2,0.754,0.9,1.9,2.8,0.6,0.2,0.6,0.5,2.2,4.5
"182","Lindsey Hunter","PG",39,"CHI",13,0,9.4,0.4,2.3,0.167,0.1,1,0.077,0.3,1.3,0.235,0.183,0.2,0.2,1,0.1,1,1.1,0.7,0.1,0,0.3,0.9,1
"183","Othello Hunter","SF",23,"ATL",7,0,4.7,0.6,1.7,0.333,0,0,0.0,0.6,1.7,0.333,0.333,0.4,0.6,0.75,0.9,0.9,1.7,0,0,0.1,0.4,0.7,1.6
"184","Steven Hunter","C",28,"MEM",21,0,7.5,0.8,2,0.395,0,0,0.0,0.8,2,0.395,0.395,0.9,1.7,0.528,0.9,1.1,2,0,0,0.5,0.4,0.5,2.5
"185","Serge Ibaka","PF",20,"OKC",73,0,18.1,2.8,5.1,0.543,0,0,0.5,2.7,5,0.543,0.545,0.8,1.3,0.63,1.9,3.5,5.4,0.1,0.3,1.3,0.9,2.7,6.3
"186","Andre Iguodala","SF",26,"PHI",82,82,38.9,6,13.7,0.443,1.1,3.7,0.31,4.9,10,0.492,0.485,3.8,5.2,0.733,1,5.5,6.5,5.8,1.7,0.7,2.7,1.8,17.1
"187","Zydrunas Ilgauskas","C",34,"CLE",64,6,20.9,3,6.8,0.443,0.2,0.4,0.478,2.9,6.5,0.441,0.455,1.2,1.6,0.743,1.8,3.6,5.4,0.8,0.2,0.8,1,2.9,7.4
"188","Didier Ilunga-Mbenga","C",29,"LAL",49,2,7.2,1,2.1,0.466,0,0,0.0,1,2.1,0.466,0.466,0.2,0.4,0.474,0.7,1.1,1.8,0.2,0.1,0.6,0.3,1.1,2.1
"189","Ersan Ilyasova","PF",22,"MIL",81,31,23.4,4,9,0.443,1,3,0.336,3,6,0.496,0.499,1.4,2,0.715,1.9,4.4,6.4,1,0.7,0.3,0.9,3.1,10.4
"190","Jarrett Jack","PG",26,"TOR",82,43,27.4,3.9,8.2,0.481,1,2.4,0.412,2.9,5.8,0.511,0.542,2.5,2.9,0.842,0.4,2.3,2.7,5,0.7,0.1,2,1.8,11.4
"191","LeBron James","SF",25,"CLE",76,76,39,10.1,20.1,0.503,1.7,5.1,0.333,8.4,15,0.56,0.545,7.8,10.2,0.767,0.9,6.4,7.3,8.6,1.6,1,3.4,1.6,29.7
"192","Mike James","PG",34,"WAS",4,0,11.5,1.5,5,0.3,0.5,1.5,0.333,1,3.5,0.286,0.35,1,2,0.5,0.3,0.5,0.8,1.3,0.8,0,1.3,0.8,4.5
"193","Nathan Jawai","C",23,"MIN",39,2,10.6,1.3,2.8,0.441,0,0,0,1.3,2.8,0.445,0.441,0.7,1,0.684,1.3,1.4,2.7,0.6,0.3,0.2,0.7,1.5,3.2
"194","Othyus Jeffers","SG",24,"UTA",14,0,5.2,0.9,2.1,0.414,0,0,0.0,0.9,2.1,0.414,0.414,0.9,1.4,0.684,0.6,0.8,1.4,0.1,0.3,0,0.4,0.7,2.6
"195","Al Jefferson","C",25,"MIN",76,76,32.4,7.4,14.8,0.498,0,0.1,0,7.4,14.8,0.5,0.498,2.4,3.5,0.68,2.4,6.9,9.3,1.8,0.8,1.3,1.8,2.7,17.1
"196","Richard Jefferson","SF",29,"SAS",81,70,31.1,4.5,9.6,0.467,0.7,2.3,0.316,3.7,7.3,0.515,0.505,2.6,3.5,0.735,0.7,3.7,4.4,2,0.6,0.5,1.3,2.2,12.3
"197","Brandon Jennings","PG",20,"MIL",82,82,32.6,5.5,14.8,0.371,1.8,4.7,0.374,3.7,10.1,0.37,0.431,2.7,3.3,0.817,0.6,2.8,3.4,5.7,1.3,0.2,2.4,2.3,15.5
"198","Jonas Jerebko","PF",22,"DET",80,73,27.9,3.6,7.5,0.481,0.5,1.4,0.313,3.2,6.1,0.52,0.511,1.6,2.2,0.71,2.4,3.6,6,0.7,1,0.4,1,2.9,9.3
"199","Yi Jianlian","PF",22,"NJN",52,51,31.8,4.4,10.8,0.403,0.3,0.8,0.366,4.1,10,0.406,0.417,3,3.7,0.798,2.2,4.9,7.2,0.9,0.7,1,1.5,3.3,12
"200","Amir Johnson","PF",22,"TOR",82,5,17.7,2.5,4.1,0.623,0,0,0,2.5,4,0.63,0.623,1.2,1.8,0.638,1.9,2.9,4.8,0.6,0.5,0.8,0.8,3.1,6.2
"201","Anthony Johnson","PG",35,"ORL",31,0,13.1,1.6,3.6,0.441,0.4,1.3,0.333,1.2,2.3,0.5,0.5,0.6,0.6,0.95,0.3,1.3,1.5,2,0.4,0,0.8,1,4.2
"202","James Johnson","PF",22,"CHI",65,11,11.6,1.5,3.2,0.452,0.2,0.7,0.326,1.2,2.5,0.488,0.488,0.8,1.1,0.729,0.5,1.4,2,0.7,0.3,0.7,1,1.9,3.9
"203","Joe Johnson","SG",28,"ATL",76,76,38,8.4,18.2,0.458,1.7,4.6,0.369,6.7,13.6,0.488,0.505,2.9,3.5,0.818,1,3.7,4.6,4.9,1.1,0.1,1.9,1.9,21.3
"204","Dahntay Jones","SF",29,"IND",76,26,24.9,3.8,8.2,0.461,0.1,0.4,0.125,3.7,7.8,0.479,0.464,2.6,3.4,0.77,0.6,2.4,3,2,0.5,0.5,1.7,3.1,10.2
"205","Dwayne Jones","PF",26,"PHO",2,0,3.5,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,0.5,0
"206","James Jones","SF",29,"MIA",36,6,14,1.2,3.3,0.361,1,2.5,0.411,0.2,0.8,0.207,0.517,0.6,0.8,0.821,0.1,1.1,1.3,0.5,0.3,0.1,0.3,1.3,4.1
"207","Solomon Jones","C",25,"IND",52,2,13,1.5,3.4,0.443,0,0.1,0,1.5,3.3,0.451,0.443,1,1.4,0.718,1,1.8,2.8,0.6,0.3,0.7,0.8,2.4,4
"208","DeAndre Jordan","C",21,"LAC",70,12,16.2,2.1,3.4,0.605,0,0,0,2.1,3.4,0.61,0.605,0.7,1.8,0.375,1.7,3.3,5,0.3,0.2,0.9,1.1,2.2,4.8
"209","Chris Kaman","C",27,"LAC",76,76,34.3,7.8,15.8,0.49,0,0.1,0,7.8,15.7,0.492,0.49,3,4,0.749,2.4,6.8,9.3,1.6,0.5,1.2,2.9,2.8,18.5
"210","Jason Kapono","SF",28,"PHI",57,12,17.1,2.2,5.3,0.419,1.1,3,0.368,1.1,2.3,0.485,0.523,0.2,0.3,0.6,0.2,0.9,1.2,0.7,0.4,0.1,0.6,1.4,5.7
"211","Jason Kidd","PG",36,"DAL",80,80,36,3.6,8.4,0.423,2.2,5.2,0.425,1.4,3.2,0.42,0.554,1,1.2,0.808,0.6,5,5.6,9.1,1.8,0.4,2.4,1.8,10.3
"212","Andrei Kirilenko","SF",28,"UTA",58,35,29,4.2,8.3,0.506,0.4,1.5,0.292,3.8,6.8,0.555,0.533,3,4,0.744,1.3,3.2,4.6,2.7,1.4,1.2,1.4,1.8,11.9
"213","Kyle Korver","SG",28,"UTA",52,0,18.3,2.7,5.4,0.493,1.1,2.1,0.536,1.5,3.3,0.465,0.598,0.8,0.9,0.796,0.2,1.9,2.1,1.7,0.5,0.2,0.8,1.5,7.2
"214","Kosta Koufos","C",20,"UTA",36,0,4.8,0.6,1.3,0.468,0,0,0.0,0.6,1.3,0.468,0.468,0.3,0.4,0.6,0.4,0.8,1.3,0.2,0.1,0.1,0.4,0.7,1.5
"215","Nenad Krstic","C",26,"OKC",76,76,22.9,3.7,7.4,0.502,0,0.1,0.2,3.7,7.3,0.505,0.503,1,1.4,0.717,1.8,3.3,5,0.7,0.4,0.6,0.8,2.3,8.4
"216","Oliver Lafayette","SG",25,"BOS",1,0,22,3,6,0.5,1,2,0.5,2,4,0.5,0.583,0,0,0.0,1,3,4,2,0,0,1,0,7
"217","Ty Lawson","PG",22,"DEN",65,8,20.3,3.1,6,0.515,0.5,1.3,0.41,2.6,4.7,0.544,0.559,1.6,2.2,0.757,0.6,1.3,1.9,3.1,0.7,0,1.3,1.4,8.3
"218","Courtney Lee","SG",24,"NJN",71,66,33.5,4.8,10.9,0.436,1.1,3.2,0.338,3.7,7.7,0.476,0.485,1.9,2.2,0.869,0.8,2.7,3.5,1.7,1.3,0.3,1.1,1.8,12.5
"219","David Lee","C",26,"NYK",81,81,37.3,8.5,15.5,0.545,0,0.1,0,8.5,15.4,0.549,0.545,3.3,4.1,0.812,2.8,8.9,11.7,3.6,1,0.5,2.3,3.2,20.2
"220","Rashard Lewis","PF",30,"ORL",72,72,32.9,4.9,11.2,0.435,2.3,5.9,0.397,2.5,5.3,0.476,0.539,2,2.5,0.806,0.9,3.6,4.4,1.5,1.1,0.4,1.5,2.5,14.1
"221","Brook Lopez","C",21,"NJN",82,82,36.9,6.9,13.8,0.499,0,0,0,6.9,13.7,0.5,0.499,5.1,6.2,0.817,3.3,5.4,8.6,2.3,0.7,1.7,2.5,3.1,18.8
"222","Robin Lopez","C",21,"PHO",51,31,19.3,3.4,5.7,0.588,0,0,0.0,3.4,5.7,0.588,0.588,1.7,2.5,0.704,2,2.8,4.9,0.1,0.2,1,0.8,2.3,8.4
"223","Kevin Love","PF",21,"MIN",60,22,28.6,4.9,10.8,0.45,0.6,1.8,0.33,4.3,9,0.474,0.478,3.8,4.6,0.815,3.8,7.2,11,2.3,0.7,0.4,2,2.3,14
"224","Kyle Lowry","PG",23,"HOU",68,0,24.3,2.7,6.8,0.397,0.5,2,0.272,2.2,4.8,0.448,0.436,3.2,3.8,0.827,1.3,2.3,3.6,4.5,0.9,0.1,1.7,2.5,9.1
"225","Corey Maggette","PF",30,"GSW",70,49,29.7,6.5,12.7,0.516,0.2,0.7,0.26,6.3,11.9,0.531,0.523,6.6,7.9,0.835,1.3,4,5.3,2.5,0.7,0.1,2.4,3.3,19.8
"226","Jamaal Magloire","C",31,"MIA",36,0,10,0.8,1.6,0.5,0,0,0.0,0.8,1.6,0.5,0.5,0.6,1.6,0.356,1.1,2.2,3.4,0,0.3,0.3,0.5,1.6,2.1
"227","Ian Mahinmi","C",23,"SAS",26,0,6.3,1.3,2.1,0.636,0,0,0.0,1.3,2.1,0.636,0.636,1.2,1.8,0.66,0.5,1.5,2,0.1,0.1,0.3,0.6,1.2,3.9
"228","Shawn Marion","SF",31,"DAL",75,75,31.8,5.3,10.4,0.508,0,0.3,0.158,5.2,10.1,0.516,0.51,1.4,1.9,0.755,2.1,4.3,6.4,1.4,0.9,0.8,1.3,1.9,12
"229","Sean Marks","C",34,"NOH",14,0,5.4,0.3,0.6,0.5,0,0,0.0,0.3,0.6,0.5,0.5,0.1,0.4,0.4,1,0.6,1.6,0.1,0,0.2,0.1,1.2,0.7
"230","Kenyon Martin","PF",32,"DEN",58,58,34.2,4.9,10.7,0.456,0.1,0.5,0.276,4.7,10.2,0.465,0.463,1.6,2.9,0.557,2.4,7,9.4,1.9,1.2,1.1,1.6,3.2,11.5
"231","Desmond Mason","SF",32,"SAC",5,4,13.2,1,2.4,0.417,0,0,0.0,1,2.4,0.417,0.417,0.6,0.8,0.75,0.8,1.8,2.6,0.4,0.2,0.2,0.8,1,2.6
"232","Roger Mason","SG",29,"SAS",79,5,19.2,2.4,6.3,0.389,1.1,3.3,0.333,1.3,2.9,0.453,0.478,0.3,0.4,0.794,0.1,1.9,2.1,1.7,0.4,0.2,0.7,1.3,6.3
"233","Wesley Matthews","SG",23,"UTA",82,48,24.7,3.3,6.9,0.483,0.8,2,0.382,2.6,4.9,0.525,0.539,2,2.4,0.829,0.6,1.7,2.3,1.5,0.8,0.2,1.1,1.9,9.4
"234","Jason Maxiell","C",26,"DET",76,29,20.4,2.8,5.5,0.511,0,0,0,2.8,5.4,0.512,0.511,1.2,2,0.574,2.1,3.2,5.3,0.5,0.5,0.5,0.9,2.3,6.8
"235","Sean May","C",25,"SAC",37,4,8.9,1.4,3,0.459,0,0.1,0,1.4,2.9,0.477,0.459,0.6,0.9,0.656,0.5,1.4,1.9,0.5,0.3,0.2,0.5,1.2,3.3
"236","O.J. Mayo","SG",22,"MEM",82,82,38,6.6,14.4,0.458,1.7,4.3,0.383,5,10.1,0.49,0.516,2.6,3.2,0.809,0.7,3,3.8,3,1.2,0.2,2.1,2.1,17.5
"237","Luc Mbah a Moute","PF",23,"MIL",73,62,25.6,2.4,5.1,0.48,0.1,0.2,0.353,2.3,4.8,0.486,0.488,1.3,1.8,0.699,2.3,3.1,5.5,1.1,0.8,0.5,1,2.5,6.2
"238","Antonio McDyess","PF",35,"SAS",77,50,21,2.7,5.6,0.479,0,0,0,2.7,5.5,0.481,0.479,0.5,0.7,0.632,1.9,4,5.9,1.1,0.6,0.4,1,1.9,5.8
"239","JaVale McGee","C",22,"WAS",60,19,16.1,2.6,5.1,0.508,0,0,0,2.6,5.1,0.51,0.508,1.2,1.9,0.638,1.5,2.6,4.1,0.2,0.3,1.7,0.9,2,6.4
"240","Josh McRoberts","C",22,"IND",42,3,12.5,1.8,3.5,0.521,0.2,0.5,0.348,1.6,2.9,0.553,0.548,0.5,0.9,0.5,1,2.1,3,1,0.4,0.4,0.5,1.8,4.3
"241","C.J. Miles","SF",22,"UTA",63,28,23.8,3.8,8.9,0.429,1.2,3.4,0.341,2.7,5.5,0.484,0.495,1,1.5,0.695,0.7,2,2.7,1.7,0.9,0.3,1.3,3,9.9
"242","Andre Miller","PG",33,"POR",82,66,30.5,4.9,11.1,0.445,0.2,1,0.2,4.7,10.1,0.469,0.454,3.9,4.8,0.821,1,2.3,3.2,5.4,1.1,0.1,2.1,2.1,14
"243","Brad Miller","C",33,"CHI",82,37,23.8,3,7.1,0.43,0.5,1.6,0.28,2.6,5.5,0.474,0.462,2.2,2.7,0.827,1,3.9,4.9,1.9,0.5,0.4,1.3,2.3,8.8
"244","Mike Miller","SG",29,"WAS",54,50,33.4,4,8,0.501,1.5,3.2,0.48,2.5,4.9,0.515,0.596,1.3,1.6,0.824,1,5.2,6.2,3.9,0.7,0.2,2.1,2.4,10.9
"245","Patrick Mills","PG",21,"POR",10,0,3.8,1,2.4,0.417,0.2,0.4,0.5,0.8,2,0.4,0.458,0.4,0.7,0.571,0.1,0.1,0.2,0.5,0,0,0.4,0.6,2.6
"246","Paul Millsap","PF",24,"UTA",82,8,27.8,4.7,8.7,0.538,0,0.1,0.111,4.7,8.6,0.543,0.538,2.2,3.2,0.693,2.3,4.5,6.8,1.6,0.8,1.2,1.4,3.5,11.6
"247","Nazr Mohammed","C",32,"CHA",58,29,17,3.3,5.9,0.553,0,0,0.0,3.3,5.9,0.553,0.553,1.4,2.2,0.648,2,3.3,5.2,0.5,0.3,0.7,0.9,1.8,7.9
"248","Jamario Moon","SF",29,"CLE",61,2,17.2,1.9,4,0.462,0.5,1.6,0.32,1.3,2.4,0.558,0.526,0.6,0.7,0.8,0.4,2.7,3.1,0.8,0.6,0.5,0.4,1.1,4.9
